cell_num	coverage_mean	coverage_variance	mutation_rate	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	eff_seq_err_rate	ado_rate	wild_overdispersion	alternative_overdispersion	zygosity_rate	estimates_type	deletion_rate	insertion_rate	allelic_seq_cov	allelic_seq_cov_raw_var	gamma_shape	population_size	loh_rate
40	20	10	1e-06	0001	sciphi	candidate_snvs	NA	NA	no_cnv	0.0028004017941122	0.280664	23.9648111	2.365	0.00291376	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	1e-06	0002	sciphi	candidate_snvs	NA	NA	no_cnv	0.002594812318447	0.279413	28.4187413	2.42397	0.00408399	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	1e-06	0003	sciphi	candidate_snvs	NA	NA	no_cnv	0.0026319651715371	0.267235	24.6529858	2.3772200000000003	0.00642173	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	1e-06	0004	sciphi	candidate_snvs	NA	NA	no_cnv	0.002365111093467	0.278332	40.1531667	2.23988	0.0132967	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	1e-06	0005	sciphi	candidate_snvs	NA	NA	no_cnv	0.0028373635568176	0.2551839999999999	22.6232905	2.0995	0.0204771	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	1e-06	0006	sciphi	candidate_snvs	NA	NA	no_cnv	0.0023786736172675	0.291369	42.093627	2.35808	0.010796	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	1e-06	0007	sciphi	candidate_snvs	NA	NA	no_cnv	0.0027848244117493	0.2837429999999999	23.3312735	2.27328	0.00243554	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	1e-06	0008	sciphi	candidate_snvs	NA	NA	no_cnv	0.002331134962092	0.268251	44.359508000000005	2.27459	0.00535384	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	1e-06	0009	sciphi	candidate_snvs	NA	NA	no_cnv	0.002685422118091	0.2728629999999999	24.7023362	2.24807	0.0212332	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	1e-06	0010	sciphi	candidate_snvs	NA	NA	no_cnv	0.0026275910996732	0.282626	28.7913519	2.1763000000000003	0.00175922	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	1e-06	0001	sciphin	candidate_snvs	NA	NA	no_cnv	0.0027123123989456	0.2943179999999999	25.3070406	2.52072	0.0026065	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	1e-06	0002	sciphin	candidate_snvs	NA	NA	no_cnv	0.0025112755367668	0.305473	30.2898662	2.66163	0.00473266	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	1e-06	0003	sciphin	candidate_snvs	NA	NA	no_cnv	0.0026882375030439	0.276533	24.1549342	2.5256	0.0158865	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	1e-06	0004	sciphin	candidate_snvs	NA	NA	no_cnv	0.0023024328151008	0.2803029999999999	40.8816272	2.3361	0.0109776	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	1e-06	0005	sciphin	candidate_snvs	NA	NA	no_cnv	0.0028239854110827	0.269869	22.599621	2.34209	0.0115205	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	1e-06	0006	sciphin	candidate_snvs	NA	NA	no_cnv	0.0023453417299499	0.293227	43.192	2.56051	0.00616129	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	1e-06	0007	sciphin	candidate_snvs	NA	NA	no_cnv	0.002802308262993	0.278782	23.4255456	2.42706	0.00182014	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	1e-06	0008	sciphin	candidate_snvs	NA	NA	no_cnv	0.0023478515326863	0.271053	43.977653	2.44259	0.00971044	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	1e-06	0009	sciphin	candidate_snvs	NA	NA	no_cnv	0.0027204887306107	0.2851559999999999	24.9331303	2.4869700000000003	0.0127998	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	1e-06	0010	sciphin	candidate_snvs	NA	NA	no_cnv	0.0026125172873975	0.2770479999999999	27.856275	2.27734	0.00119574	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	1e-06	0001	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	0.0023333685276415	0.3037461962482287	51.34335902828119	2.474113572098851	NA	median	NA	NA	19.82617877942017	11.35759681979117	15.75471309614731	0.4095509862802379	NA
40	20	10	1e-06	0002	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	0.0022876154871041	0.2934697543432603	51.34310259950568	2.5083407643861357	NA	mode	NA	NA	16.63560958271466	8.11723529373108	14.596708956825674	0.3867662514307307	NA
40	20	10	1e-06	0003	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	0.0022907165696774	0.2937429259715536	51.34680063218159	2.562282798828077	NA	median	NA	NA	16.217103438216917	7.7522077096745985	16.521676498078023	0.5009537177697615	NA
40	20	10	1e-06	0004	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	0.0023078229868004	0.3031482678135782	51.42492686634345	2.48701475995389	NA	median	NA	NA	20.44819727786057	12.398495478832404	15.24679759369768	0.2973851149963115	NA
40	20	10	1e-06	0005	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	0.0023213173574433	0.2917595391565244	51.34232401332654	2.453085901117643	NA	mean	NA	NA	17.34072480791767	9.062249955969705	13.176916192517888	0.2763450933919116	NA
40	20	10	1e-06	0006	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	0.002331807804051	0.2983488493625961	51.4890853702695	2.397854739294918	NA	median	NA	NA	21.507590069940186	12.43304894110384	11.018321695779672	0.440265537665285	NA
40	20	10	1e-06	0007	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	0.0023203585495954	0.2959585653697377	51.33553036634988	2.4268396990501984	NA	median	NA	NA	19.08335052079494	10.172595325467135	14.90889420751988	0.3909610301308737	NA
