cell_num	coverage_mean	coverage_variance	eff_seq_err_rate	ado_rate	deletion_rate	insertion_rate	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	candidate_sites_file	true_sites_file	num_candidate_mutated_sites	num_background_sites	tp	fp	fn	recall	precision	f1_score	tp_M	fn_M	recall_M	tp_D	fn_D	recall_D	tp_M&D&(~I)	fn_M&D&(~I)	recall_M&D&(~I)
40	20	10	0.001999	0.3	1e-07	0.0	0001	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_101/benchmark_results/sciphi/no_cnv/0001/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_101/benchmark_results/simulated_data/results/data_type/no_cnv/0001/true_evo_events_sites_names	705	9295.0	705	0	588	0.5452436194895591	1.0	0.7057057057057057	705	464	0.6030795551753636	7	131	0.0507246376811594	7	7	0.5
40	20	10	0.001999	0.3	1e-07	0.0	0002	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_101/benchmark_results/sciphi/no_cnv/0002/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_101/benchmark_results/simulated_data/results/data_type/no_cnv/0002/true_evo_events_sites_names	641	9359.0	641	0	497	0.5632688927943761	1.0	0.7206295671725689	641	391	0.6211240310077519	8	109	0.0683760683760683	8	3	0.7272727272727273
40	20	10	0.001999	0.3	1e-07	0.0	0003	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_101/benchmark_results/sciphi/no_cnv/0003/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_101/benchmark_results/simulated_data/results/data_type/no_cnv/0003/true_evo_events_sites_names	752	9248.0	752	0	668	0.5295774647887324	1.0	0.6924493554327809	752	534	0.5847589424572317	9	141	0.06	9	7	0.5625
40	20	10	0.001999	0.3	1e-07	0.0	0004	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_101/benchmark_results/sciphi/no_cnv/0004/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_101/benchmark_results/simulated_data/results/data_type/no_cnv/0004/true_evo_events_sites_names	664	9336.0	664	0	341	0.6606965174129353	1.0	0.7956860395446375	664	244	0.7312775330396476	6	102	0.0555555555555555	6	5	0.5454545454545454
40	20	10	0.001999	0.3	1e-07	0.0	0005	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_101/benchmark_results/sciphi/no_cnv/0005/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_101/benchmark_results/simulated_data/results/data_type/no_cnv/0005/true_evo_events_sites_names	478	9522.0	478	0	647	0.4248888888888888	1.0	0.5963817841547099	478	546	0.466796875	5	109	0.043859649122807	5	8	0.3846153846153846
40	20	10	0.001999	0.3	1e-07	0.0	0006	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_101/benchmark_results/sciphi/no_cnv/0006/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_101/benchmark_results/simulated_data/results/data_type/no_cnv/0006/true_evo_events_sites_names	325	9675.0	325	0	313	0.5094043887147336	1.0	0.6749740394600208	325	250	0.5652173913043478	0	65	0.0	0	2	0.0
40	20	10	0.001999	0.3	1e-07	0.0	0007	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_101/benchmark_results/sciphi/no_cnv/0007/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_101/benchmark_results/simulated_data/results/data_type/no_cnv/0007/true_evo_events_sites_names	617	9383.0	617	0	562	0.5233248515691263	1.0	0.6870824053452116	617	458	0.573953488372093	7	112	0.0588235294117647	7	8	0.4666666666666667
40	20	10	0.001999	0.3	1e-07	0.0	0008	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_101/benchmark_results/sciphi/no_cnv/0008/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_101/benchmark_results/simulated_data/results/data_type/no_cnv/0008/true_evo_events_sites_names	408	9592.0	408	0	301	0.5754583921015515	1.0	0.7305282005371531	408	227	0.6425196850393701	3	75	0.0384615384615384	3	1	0.75
40	20	10	0.001999	0.3	1e-07	0.0	0009	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_101/benchmark_results/sciphi/no_cnv/0009/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_101/benchmark_results/simulated_data/results/data_type/no_cnv/0009/true_evo_events_sites_names	709	9290.0	709	0	576	0.551750972762646	1.0	0.7111334002006018	709	471	0.6008474576271187	6	111	0.0512820512820512	6	6	0.5
40	20	10	0.001999	0.3	1e-07	0.0	0010	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_101/benchmark_results/sciphi/no_cnv/0010/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_101/benchmark_results/simulated_data/results/data_type/no_cnv/0010/true_evo_events_sites_names	640	9360.0	640	0	482	0.5704099821746881	1.0	0.7264472190692395	640	393	0.6195546950629235	7	95	0.0686274509803921	7	6	0.5384615384615384
