cell_num	coverage_mean	coverage_variance	mutation_rate	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	eff_seq_err_rate	ado_rate	wild_overdispersion	alternative_overdispersion	zygosity_rate	estimates_type	deletion_rate	insertion_rate	allelic_seq_cov	allelic_seq_cov_raw_var	gamma_shape	population_size	loh_rate
40	20	2	3e-05	0001	sciphi	candidate_snvs	NA	NA	no_cnv	0.0026950627486916	0.344313	13.1870399	2.10018	0.0208978	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0002	sciphi	candidate_snvs	NA	NA	no_cnv	0.0025103997259889	0.4255029999999999	24.0019545	2.52673	0.0420776	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0003	sciphi	candidate_snvs	NA	NA	no_cnv	0.0024654411897582	0.477294	18.3939492	2.37447	0.0158051	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0004	sciphi	candidate_snvs	NA	NA	no_cnv	0.0019999987090359	0.5270079999999999	36.5618236	2.56137	0.0405427	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0005	sciphi	candidate_snvs	NA	NA	no_cnv	0.0029899271330651	0.5190779999999999	14.5047682	2.72599	0.0575654	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0006	sciphi	candidate_snvs	NA	NA	no_cnv	0.0027113916747705	0.3932099999999999	15.5415392	2.08755	0.0485653	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0007	sciphi	candidate_snvs	NA	NA	no_cnv	0.0029712192416354	0.4942919999999999	18.0197406	2.45742	0.0415263	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0008	sciphi	candidate_snvs	NA	NA	no_cnv	0.0024446020608592	0.340186	11.8460589	2.00845	0.00644328	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0009	sciphi	candidate_snvs	NA	NA	no_cnv	0.0028105834008554	0.451523	15.7946923	2.15591	0.0450335	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0010	sciphi	candidate_snvs	NA	NA	no_cnv	0.0020000003300161	0.442188	22.4231463	2.16234	0.0216306	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0001	sciphin	candidate_snvs	NA	NA	no_cnv	0.0021826203536575	0.370576	32.746372900000004	2.74396	0.0550417	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0002	sciphin	candidate_snvs	NA	NA	no_cnv	0.0023345942740967	0.35378	31.1404002	2.56114	0.0660992	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0003	sciphin	candidate_snvs	NA	NA	no_cnv	0.0027056622695882	0.358305	21.6378447	2.67005	0.0563158	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0004	sciphin	candidate_snvs	NA	NA	no_cnv	0.0019999943165607	0.380135	50.321643	2.58297	0.0580351	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0005	sciphin	candidate_snvs	NA	NA	no_cnv	0.002401164502949	0.395429	26.7810056	3.01579	0.0851874	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0006	sciphin	candidate_snvs	NA	NA	no_cnv	0.0022751321098965	0.3845579999999999	35.4151742	2.73761	0.0905162	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0007	sciphin	candidate_snvs	NA	NA	no_cnv	0.0019999974869869	0.382394	36.848196300000005	2.88317	0.0673936	NA	NA	NA	NA	NA	NA	NA	NA
