cell_num	coverage_mean	coverage_variance	eff_seq_err_rate	ado_rate	mutation_rate	deletion_rate	insertion_rate	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	true_cell_names	cell_names	true_loci_info	loci_info	true_genotypes	genotypes	true_ternary	ternary	genotype_probs	true_positive	false_positive	true_negative	false_negative	recall	precision	f1_score	fall_out	true_positive_mu	false_positive_mu	true_negative_mu	false_negative_mu	recall_mu	precision_mu	f1_score_mu	fall_out_mu	true_positive_hetero_mu	false_positive_hetero_mu	true_negative_hetero_mu	false_negative_hetero_mu	recall_hetero_mu	precision_hetero_mu	f1_score_hetero_mu	fall_out_hetero_mu	true_positive_homo_mu	false_positive_homo_mu	true_negative_homo_mu	false_negative_homo_mu	recall_homo_mu	precision_homo_mu	f1_score_homo_mu	fall_out_homo_mu	true_homo_mu	true_homo_ref_as_hetero_mu	true_homo_mu_as_homo_ref	true_homo_mu_as_hetero_mu	true_positive_del	false_positive_del	true_negative_del	false_negative_del	recall_del	precision_del	fall_out_del	f1_score_del	true_positive_all_del	false_positive_all_del	true_negative_all_del	false_negative_all_del	recall_all_del	precision_all_del	fall_out_all_del	f1_score_all_del	true_positive_del_alt_left	false_positive_del_alt_left	true_negative_del_alt_left	false_negative_del_alt_left	recall_del_alt_left	precision_del_alt_left	fall_out_del_alt_left	f1_score_del_alt_left	true_positive_del_ref_left	false_positive_del_ref_left	true_negative_del_ref_left	false_negative_del_ref_left	recall_del_ref_left	precision_del_ref_left	fall_out_del_ref_left	f1_score_del_ref_left	true_del_ref_left_as_homo_ref	true_del_ref_left_as_hetero_mu	true_del_alt_left_as_hetero_mu	true_del_alt_left_as_homo_mu	true_positive_amp	false_positive_amp	true_negative_amp	false_negative_amp	recall_amp	precision_amp	fall_out_amp	f1_score_amp
40	5	20	0.001999	0.3	1e-06	1e-07	0.0	0001	monovar	NA	true_parameters	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0001/post_processed/filtered.cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0001/true_evo_events_sites_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0001/post_processed/filtered.loci_info	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0001/true_evo_events_genotypes_numeric	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0001/post_processed/filtered.genotypes	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0001/true_evo_events_ternary_matrix.simple	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0001/post_processed/filtered.ternary	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0001/post_processed/filtered.genotype_probs	6967	1640	39028	4085	0.6303836409699601	0.8094574183803881	0.7087847805076556	0.0403265466706009	6001	13	41705	3998	0.6001600160016002	0.9978383771200532	0.7495160182351838	0.0003116160889783	5051	39	41728	4899	0.5076381909547739	0.9923379174852652	0.6716755319148937	0.0009337515263246	13	911	50758	35	0.2708333333333333	0.014069264069264	0.0267489711934156	0.0176314618049507	48	13	1	26	2	2591	48075	1052	0.0018975332068311	0.0007713073659853	0.0511388307740891	0.00109679188374	0	2593	49127	0	NA	0.0	0.0501353441608662	NA	0	0	51716	4	0.0	NA	0.0	NA	0	0	50670	1050	0.0	NA	0.0	NA	1048	0	0	1	0	0	51720	0	NA	NA	0.0	NA
40	5	20	0.001999	0.3	1e-06	1e-07	0.0	0002	monovar	NA	true_parameters	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0002/post_processed/filtered.cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0002/true_evo_events_sites_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0002/post_processed/filtered.loci_info	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0002/true_evo_events_genotypes_numeric	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0002/post_processed/filtered.genotypes	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0002/true_evo_events_ternary_matrix.simple	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0002/post_processed/filtered.ternary	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0002/post_processed/filtered.genotype_probs	5606	1425	26102	3147	0.6404661258996915	0.7973261271511876	0.7103395843892548	0.0517673556871435	4636	12	28370	3262	0.5869840465940744	0.9974182444061962	0.7390403315797863	0.0004228031851173	3867	22	28376	4015	0.4906115199188023	0.9943430187708924	0.6570384844108402	0.000774702443834	1	758	35507	14	0.0666666666666666	0.0013175230566534	0.0025839793281653	0.0209016958499931	15	12	5	9	4	2379	33045	852	0.0046728971962616	0.0016785564414603	0.0671578590785907	0.0024698981167026	0	2383	33897	0	NA	0.0	0.065683572216097	NA	0	0	36279	1	0.0	NA	0.0	NA	0	0	35425	855	0.0	NA	0.0	NA	851	0	1	0	0	0	36280	0	NA	NA	0.0	NA
40	5	20	0.001999	0.3	1e-06	1e-07	0.0	0003	monovar	NA	true_parameters	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0003/post_processed/filtered.cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0003/true_evo_events_sites_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0003/post_processed/filtered.loci_info	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0003/true_evo_events_genotypes_numeric	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0003/post_processed/filtered.genotypes	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0003/true_evo_events_ternary_matrix.simple	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0003/post_processed/filtered.ternary	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0003/post_processed/filtered.genotype_probs	6496	1206	35914	3584	0.6444444444444445	0.8434172942092963	0.7306264762118997	0.032489224137931	5793	16	37982	3408	0.6296054776654711	0.9972456532966087	0.7718854097268487	0.0004210747934101	4765	23	38014	4397	0.5200829513206724	0.9951963241436924	0.6831541218637993	0.0006046743959828	28	993	46168	10	0.7368421052631579	0.0274240940254652	0.052880075542965	0.0210555331735968	38	16	2	7	8	1885	44435	872	0.009090909090909	0.0042260961436872	0.040695164075993	0.0057699242697439	0	1893	45307	0	NA	0.0	0.0401059322033898	NA	0	0	47198	2	0.0	NA	0.0	NA	0	0	46322	878	0.0	NA	0.0	NA	871	0	0	0	0	0	47200	0	NA	NA	0.0	NA
40	5	20	0.001999	0.3	1e-06	1e-07	0.0	0004	monovar	NA	true_parameters	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0004/post_processed/filtered.cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0004/true_evo_events_sites_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0004/post_processed/filtered.loci_info	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0004/true_evo_events_genotypes_numeric	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0004/post_processed/filtered.genotypes	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0004/true_evo_events_ternary_matrix.simple	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0004/post_processed/filtered.ternary	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0004/post_processed/filtered.genotype_probs	3840	886	34542	2772	0.5807622504537205	0.8125264494286923	0.6773681425295466	0.0250084678785141	3303	12	36062	2661	0.5538229376257545	0.9963800904977376	0.7119301648884577	0.0003326495536951	2651	12	36066	3309	0.4447986577181208	0.9954938039804732	0.6148672155862229	0.0003326126725428	0	652	41382	4	0.0	0.0	NA	0.0155112527953561	4	12	4	0	2	1409	39983	646	0.0030864197530864	0.0014174344436569	0.0340403942790877	0.0019426906265177	0	1411	40629	0	NA	0.0	0.0335632730732635	NA	0	0	42038	2	0.0	NA	0.0	NA	0	0	41394	646	0.0	NA	0.0	NA	644	0	0	0	0	0	42040	0	NA	NA	0.0	NA
40	5	20	0.001999	0.3	1e-06	1e-07	0.0	0005	monovar	NA	true_parameters	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0005/post_processed/filtered.cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0005/true_evo_events_sites_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0005/post_processed/filtered.loci_info	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0005/true_evo_events_genotypes_numeric	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0005/post_processed/filtered.genotypes	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0005/true_evo_events_ternary_matrix.simple	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0005/post_processed/filtered.ternary	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0005/post_processed/filtered.genotype_probs	6950	1510	32990	3670	0.6544256120527306	0.8215130023640662	0.7285115303983228	0.0437681159420289	6154	12	35333	3621	0.6295652173913043	0.998053843658774	0.7720971080860674	0.0003395105389729	5448	43	35390	4239	0.5624032208113967	0.99216900382444	0.7178811437607062	0.0012135579826715	37	638	44395	50	0.425287356321839	0.0548148148148148	0.0971128608923884	0.0141673883596473	87	12	11	31	28	2266	42008	818	0.0330969267139479	0.012205754141238	0.0511812802096038	0.0178343949044585	0	2294	42826	0	NA	0.0	0.0508421985815602	NA	0	0	45119	1	0.0	NA	0.0	NA	0	0	44275	845	0.0	NA	0.0	NA	818	0	0	0	0	0	45120	0	NA	NA	0.0	NA
40	5	20	0.001999	0.3	1e-06	1e-07	0.0	0006	monovar	NA	true_parameters	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0006/post_processed/filtered.cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0006/true_evo_events_sites_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0006/post_processed/filtered.loci_info	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0006/true_evo_events_genotypes_numeric	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0006/post_processed/filtered.genotypes	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0006/true_evo_events_ternary_matrix.simple	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0006/post_processed/filtered.ternary	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0006/post_processed/filtered.genotype_probs	3046	969	28647	1898	0.6161003236245954	0.7586550435865504	0.6799866056479518	0.0327188006482982	2677	13	29969	1901	0.5847531673219747	0.9951672862453532	0.7366538249862411	0.0004335934894269	2371	31	29976	2182	0.520755545793982	0.9870940882597836	0.6818116462976277	0.0010330922784683	1	287	34248	24	0.04	0.0034722222222222	0.0063897763578274	0.0083104097292601	25	13	3	18	0	1325	32869	366	0.0	0.0	0.0387494882143066	NA	0	1325	33235	0	NA	0.0	0.0383391203703703	NA	0	0	34560	0	NA	NA	0.0	NA	0	0	34194	366	0.0	NA	0.0	NA	366	0	0	0	0	0	34560	0	NA	NA	0.0	NA
40	5	20	0.001999	0.3	1e-06	1e-07	0.0	0007	monovar	NA	true_parameters	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0007/post_processed/filtered.cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0007/true_evo_events_sites_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0007/post_processed/filtered.loci_info	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0007/true_evo_events_genotypes_numeric	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0007/post_processed/filtered.genotypes	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0007/true_evo_events_ternary_matrix.simple	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0007/post_processed/filtered.ternary	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0007/post_processed/filtered.genotype_probs	6055	1353	33165	3307	0.6467635120700705	0.8173596112311015	0.7221228384019082	0.0391969407265774	5244	19	35189	3428	0.6047047970479705	0.9963898916967509	0.7526372443487621	0.0005396500795273	4327	35	35198	4320	0.500404764658263	0.9919761577258138	0.6652317626258744	0.0009933868816166	2	899	42966	13	0.1333333333333333	0.002219755826859	0.0043668122270742	0.0204946996466431	15	19	2	9	5	2140	41040	695	0.0071428571428571	0.0023310023310023	0.0495599814729041	0.0035149384885764	0	2145	41735	0	NA	0.0	0.0488833181403828	NA	0	0	43870	10	0.0	NA	0.0	NA	0	0	43190	690	0.0	NA	0.0	NA	688	0	7	0	0	0	43880	0	NA	NA	0.0	NA
40	5	20	0.001999	0.3	1e-06	1e-07	0.0	0008	monovar	NA	true_parameters	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0008/post_processed/filtered.cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0008/true_evo_events_sites_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0008/post_processed/filtered.loci_info	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0008/true_evo_events_genotypes_numeric	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0008/post_processed/filtered.genotypes	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0008/true_evo_events_ternary_matrix.simple	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0008/post_processed/filtered.ternary	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0008/post_processed/filtered.genotype_probs	4690	856	26467	2667	0.6374881065651761	0.8456545257843491	0.7269627218476324	0.0313289170296087	4166	10	28071	2433	0.6313077739051371	0.9976053639846744	0.7732714617169374	0.00035611267405	3499	16	28081	3084	0.5315205833206744	0.995448079658606	0.6930085165379282	0.0005694558137879	3	658	34007	12	0.2	0.0045385779122541	0.0088757396449704	0.0189816818116255	15	10	5	6	1	1369	32552	758	0.0013175230566534	0.0007299270072992	0.0403584799976415	0.0009394081728511	0	1370	33310	0	NA	0.0	0.0395040369088812	NA	0	0	34679	1	0.0	NA	0.0	NA	0	0	33922	758	0.0	NA	0.0	NA	757	0	0	1	0	0	34680	0	NA	NA	0.0	NA
40	5	20	0.001999	0.3	1e-06	1e-07	0.0	0009	monovar	NA	true_parameters	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0009/post_processed/filtered.cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0009/true_evo_events_sites_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0009/post_processed/filtered.loci_info	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0009/true_evo_events_genotypes_numeric	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0009/post_processed/filtered.genotypes	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0009/true_evo_events_ternary_matrix.simple	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0009/post_processed/filtered.ternary	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0009/post_processed/filtered.genotype_probs	5863	1931	35216	3350	0.6363833713231304	0.7522453169104439	0.6894808020226966	0.0519826634721511	4812	13	37939	3595	0.5723801593909837	0.9973056994818652	0.7273276904474002	0.0003425379426644	4143	44	37962	4210	0.4959894648629235	0.989491282541199	0.6607655502392344	0.0011577119402199	7	631	45674	47	0.1296296296296296	0.0109717868338558	0.0202312138728323	0.013627038116834	54	13	8	31	13	2956	42598	793	0.0161290322580645	0.0043785786460087	0.0648900206348509	0.006887417218543	0	2969	43391	0	NA	0.0	0.0640422778257118	NA	0	0	46359	1	0.0	NA	0.0	NA	0	0	45555	805	0.0	NA	0.0	NA	792	0	0	0	0	0	46360	0	NA	NA	0.0	NA
40	5	20	0.001999	0.3	1e-06	1e-07	0.0	0010	monovar	NA	true_parameters	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0010/post_processed/filtered.cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0010/true_evo_events_sites_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0010/post_processed/filtered.loci_info	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0010/true_evo_events_genotypes_numeric	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0010/post_processed/filtered.genotypes	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/simulated_data/results/data_type/no_cnv/0010/true_evo_events_ternary_matrix.simple	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0010/post_processed/filtered.ternary	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_201/benchmark_results/monovar/from_true_params/no_cnv/0010/post_processed/filtered.genotype_probs	2583	1024	26155	1598	0.6177947859363788	0.7161075686165789	0.6633281972265023	0.0376761470252768	2206	13	27387	1754	0.557070707070707	0.9941415051825148	0.7140313966661271	0.0004744525547445	2087	18	27397	1858	0.5290240811153358	0.9914489311163897	0.6899173553719008	0.0006565748677731	6	108	31237	9	0.4	0.0526315789473684	0.0930232558139534	0.0034455256021694	15	13	3	5	0	1388	29751	221	0.0	0.0	0.0445743280131025	NA	0	1388	29972	0	NA	0.0	0.0442602040816326	NA	0	0	31360	0	NA	NA	0.0	NA	0	0	31139	221	0.0	NA	0.0	NA	221	0	0	0	0	0	31360	0	NA	NA	0.0	NA
