cell_num	coverage_mean	coverage_variance	eff_seq_err_rate	ado_rate	deletion_rate	insertion_rate	doublet_rate	cnv_rate	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	candidate_sites_file	true_sites_file	num_candidate_mutated_sites	num_background_sites	tp	fp	fn	recall	precision	f1_score	tp_M	fn_M	recall_M	tp_D	fn_D	recall_D	tp_M&D&(~I)	fn_M&D&(~I)	recall_M&D&(~I)
40	20	10	0.001999	0.3	2e-06	0.0	0.1	2/3	0001	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/exc_cnv/smc_mudel_sa_stage_1/0001/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/data_type/exc_cnv/0001/true_evo_events_sites_names	180	1244	180	0	87	0.6741573033707865	1.0	0.8053691275167785	180	87	0.6741573033707865	180	87	0.6741573033707865	0	0	NA
40	20	10	0.001999	0.3	2e-06	0.0	0.1	2/3	0002	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/exc_cnv/smc_mudel_sa_stage_1/0002/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/data_type/exc_cnv/0002/true_evo_events_sites_names	145	1673	145	0	161	0.4738562091503268	1.0	0.6430155210643016	145	161	0.4738562091503268	145	161	0.4738562091503268	0	0	NA
40	20	10	0.001999	0.3	2e-06	0.0	0.1	2/3	0003	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/exc_cnv/smc_mudel_sa_stage_1/0003/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/data_type/exc_cnv/0003/true_evo_events_sites_names	160	1121	160	0	73	0.6866952789699571	1.0	0.8142493638676844	160	73	0.6866952789699571	160	73	0.6866952789699571	0	0	NA
40	20	10	0.001999	0.3	2e-06	0.0	0.1	2/3	0004	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/exc_cnv/smc_mudel_sa_stage_1/0004/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/data_type/exc_cnv/0004/true_evo_events_sites_names	193	1362	193	0	92	0.6771929824561403	1.0	0.8075313807531381	193	92	0.6771929824561403	193	92	0.6771929824561403	0	0	NA
40	20	10	0.001999	0.3	2e-06	0.0	0.1	2/3	0005	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/exc_cnv/smc_mudel_sa_stage_1/0005/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/data_type/exc_cnv/0005/true_evo_events_sites_names	219	1338	219	0	85	0.7203947368421053	1.0	0.8374760994263862	219	85	0.7203947368421053	219	85	0.7203947368421053	0	0	NA
40	20	10	0.001999	0.3	2e-06	0.0	0.1	2/3	0006	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/exc_cnv/smc_mudel_sa_stage_1/0006/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/data_type/exc_cnv/0006/true_evo_events_sites_names	163	1425	163	0	143	0.5326797385620915	1.0	0.6950959488272921	163	143	0.5326797385620915	163	143	0.5326797385620915	0	0	NA
40	20	10	0.001999	0.3	2e-06	0.0	0.1	2/3	0007	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/exc_cnv/smc_mudel_sa_stage_1/0007/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/data_type/exc_cnv/0007/true_evo_events_sites_names	204	1255	204	0	71	0.7418181818181818	1.0	0.8517745302713987	204	71	0.7418181818181818	204	71	0.7418181818181818	0	0	NA
40	20	10	0.001999	0.3	2e-06	0.0	0.1	2/3	0008	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/exc_cnv/smc_mudel_sa_stage_1/0008/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/data_type/exc_cnv/0008/true_evo_events_sites_names	158	1175	158	0	93	0.6294820717131474	1.0	0.7726161369193154	158	93	0.6294820717131474	158	93	0.6294820717131474	0	0	NA
40	20	10	0.001999	0.3	2e-06	0.0	0.1	2/3	0009	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/exc_cnv/smc_mudel_sa_stage_1/0009/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/data_type/exc_cnv/0009/true_evo_events_sites_names	162	1623	162	0	134	0.5472972972972973	1.0	0.7074235807860262	162	134	0.5472972972972973	162	134	0.5472972972972973	0	0	NA
40	20	10	0.001999	0.3	2e-06	0.0	0.1	2/3	0010	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/exc_cnv/smc_mudel_sa_stage_1/0010/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/data_type/exc_cnv/0010/true_evo_events_sites_names	163	1163	163	0	72	0.6936170212765957	1.0	0.8190954773869347	163	72	0.6936170212765957	163	72	0.6936170212765957	0	0	NA
40	20	10	0.001999	0.3	2e-06	0.0	0.1	2/3	0001	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	inc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/inc_cnv/smc_mudel_sa_stage_1/0001/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/data_type/inc_cnv/0001/true_evo_events_sites_names	462	3458	461	1	191	0.7070552147239264	0.997835497835498	0.8276481149012568	461	191	0.7070552147239264	461	191	0.7070552147239264	0	0	NA
40	20	10	0.001999	0.3	2e-06	0.0	0.1	2/3	0002	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	inc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/inc_cnv/smc_mudel_sa_stage_1/0002/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/data_type/inc_cnv/0002/true_evo_events_sites_names	391	4575	391	0	344	0.5319727891156463	1.0	0.69449378330373	391	344	0.5319727891156463	391	344	0.5319727891156463	0	0	NA
40	20	10	0.001999	0.3	2e-06	0.0	0.1	2/3	0003	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	inc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/inc_cnv/smc_mudel_sa_stage_1/0003/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/data_type/inc_cnv/0003/true_evo_events_sites_names	438	3166	438	0	162	0.73	1.0	0.8439306358381503	438	162	0.73	438	162	0.73	0	0	NA
40	20	10	0.001999	0.3	2e-06	0.0	0.1	2/3	0004	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	inc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/inc_cnv/smc_mudel_sa_stage_1/0004/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/data_type/inc_cnv/0004/true_evo_events_sites_names	514	3776	513	1	199	0.7205056179775281	0.9980544747081712	0.8368678629690048	513	199	0.7205056179775281	513	199	0.7205056179775281	0	0	NA
40	20	10	0.001999	0.3	2e-06	0.0	0.1	2/3	0005	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	inc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/inc_cnv/smc_mudel_sa_stage_1/0005/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/data_type/inc_cnv/0005/true_evo_events_sites_names	515	3797	514	1	187	0.7332382310984308	0.9980582524271844	0.8453947368421053	514	187	0.7332382310984308	514	187	0.7332382310984308	0	0	NA
40	20	10	0.001999	0.3	2e-06	0.0	0.1	2/3	0006	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	inc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/inc_cnv/smc_mudel_sa_stage_1/0006/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/data_type/inc_cnv/0006/true_evo_events_sites_names	435	4059	435	0	293	0.5975274725274725	1.0	0.7480653482373173	435	293	0.5975274725274725	435	293	0.5975274725274725	0	0	NA
40	20	10	0.001999	0.3	2e-06	0.0	0.1	2/3	0007	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	inc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/inc_cnv/smc_mudel_sa_stage_1/0007/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/data_type/inc_cnv/0007/true_evo_events_sites_names	533	3495	533	0	139	0.7931547619047619	1.0	0.8846473029045643	533	139	0.7931547619047619	533	139	0.7931547619047619	0	0	NA
40	20	10	0.001999	0.3	2e-06	0.0	0.1	2/3	0008	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	inc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/inc_cnv/smc_mudel_sa_stage_1/0008/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/data_type/inc_cnv/0008/true_evo_events_sites_names	419	3341	419	0	208	0.6682615629984051	1.0	0.8011472275334608	419	208	0.6682615629984051	419	208	0.6682615629984051	0	0	NA
40	20	10	0.001999	0.3	2e-06	0.0	0.1	2/3	0009	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	inc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/inc_cnv/smc_mudel_sa_stage_1/0009/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/data_type/inc_cnv/0009/true_evo_events_sites_names	427	4630	427	0	294	0.5922330097087378	1.0	0.7439024390243902	427	294	0.5922330097087378	427	294	0.5922330097087378	0	0	NA
40	20	10	0.001999	0.3	2e-06	0.0	0.1	2/3	0010	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	inc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/inc_cnv/smc_mudel_sa_stage_1/0010/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/data_type/inc_cnv/0010/true_evo_events_sites_names	448	3171	448	0	153	0.7454242928452579	1.0	0.8541468064823642	448	153	0.7454242928452579	448	153	0.7454242928452579	0	0	NA
40	20	10	0.001999	0.3	2e-06	0.0	0.1	0	0001	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mudel_sa_stage_1/0001/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/data_type/no_cnv/0001/true_evo_events_sites_names	472	3448	472	0	262	0.6430517711171662	1.0	0.7827529021558872	472	165	0.7409733124018838	101	125	0.4469026548672566	101	28	0.7829457364341085
40	20	10	0.001999	0.3	2e-06	0.0	0.1	0	0002	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mudel_sa_stage_1/0002/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/data_type/no_cnv/0002/true_evo_events_sites_names	409	4557	409	0	411	0.498780487804878	1.0	0.6655817737998373	409	291	0.5842857142857143	71	174	0.2897959183673469	71	54	0.568
