"cell_num"	"coverage_mean"	"coverage_variance"	"eff_seq_err_rate"	"ado_rate"	"deletion_rate"	"insertion_rate"	"doublet_rate"	"cnv_rate"	"dataset"	"tool"	"snv_type"	"tool_setup"	"fine_tune_type"	"data_type"	"inferred_tree"	"real_tree"	"max_clades"	"RF_distance"	"normalized_RF_distance"	"weighted_RF_distance"	"normalized_weighted_RF_distance"	"rooted_branch_score_difference"
40	20	10	0.001999	0.3	2e-06	0	0.1	"2/3"	1	"indelsieve"	"candidate_snvs"	"smc_mudel_sa_stage_1"	"mt"	"exc_cnv"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/exc_cnv/smc_mudel_sa_stage_1/0001/indelsieve_simple.tree"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0001"	76	34	0.447368421052632	10.9368718015904	0.999999033855329	2.2870423836203
40	20	10	0.001999	0.3	2e-06	0	0.1	"2/3"	1	"indelsieve"	"candidate_snvs"	"smc_mudel_sa_stage_1"	"mt"	"inc_cnv"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/inc_cnv/smc_mudel_sa_stage_1/0001/indelsieve_simple.tree"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0001"	76	46	0.605263157894737	26.7419582708262	0.999999651784509	4.47985635694794
40	20	10	0.001999	0.3	2e-06	0	0.1	"0"	1	"indelsieve"	"candidate_snvs"	"smc_mudel_sa_stage_1"	"mt"	"no_cnv"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mudel_sa_stage_1/0001/indelsieve_simple.tree"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0001"	76	28	0.368421052631579	10.3764478017741	0.999999051940452	2.06063725894085
40	20	10	0.001999	0.3	2e-06	0	0.1	"2/3"	2	"indelsieve"	"candidate_snvs"	"smc_mudel_sa_stage_1"	"mt"	"exc_cnv"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/exc_cnv/smc_mudel_sa_stage_1/0002/indelsieve_simple.tree"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0002"	76	36	0.473684210526316	11.307810306359	0.99999934974982	2.43478046384306
40	20	10	0.001999	0.3	2e-06	0	0.1	"2/3"	2	"indelsieve"	"candidate_snvs"	"smc_mudel_sa_stage_1"	"mt"	"inc_cnv"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/inc_cnv/smc_mudel_sa_stage_1/0002/indelsieve_simple.tree"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0002"	76	38	0.5	24.8044501036401	0.99999970399818	4.37413924134413
40	20	10	0.001999	0.3	2e-06	0	0.1	"0"	2	"indelsieve"	"candidate_snvs"	"smc_mudel_sa_stage_1"	"mt"	"no_cnv"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mudel_sa_stage_1/0002/indelsieve_simple.tree"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0002"	76	34	0.447368421052632	10.4777930121634	0.999999293737002	2.26502951048571
40	20	10	0.001999	0.3	2e-06	0	0.1	"2/3"	3	"indelsieve"	"candidate_snvs"	"smc_mudel_sa_stage_1"	"mt"	"exc_cnv"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/exc_cnv/smc_mudel_sa_stage_1/0003/indelsieve_simple.tree"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0003"	76	40	0.526315789473684	12.4086930807312	0.99999927948235	2.36573357656043
40	20	10	0.001999	0.3	2e-06	0	0.1	"2/3"	3	"indelsieve"	"candidate_snvs"	"smc_mudel_sa_stage_1"	"mt"	"inc_cnv"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/inc_cnv/smc_mudel_sa_stage_1/0003/indelsieve_simple.tree"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0003"	76	40	0.526315789473684	30.8378040600042	0.999999712936033	4.74153670420979
40	20	10	0.001999	0.3	2e-06	0	0.1	"0"	3	"indelsieve"	"candidate_snvs"	"smc_mudel_sa_stage_1"	"mt"	"no_cnv"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mudel_sa_stage_1/0003/indelsieve_simple.tree"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0003"	76	30	0.394736842105263	11.6877640174027	0.999999167193166	2.20492013240274
40	20	10	0.001999	0.3	2e-06	0	0.1	"2/3"	4	"indelsieve"	"candidate_snvs"	"smc_mudel_sa_stage_1"	"mt"	"exc_cnv"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/exc_cnv/smc_mudel_sa_stage_1/0004/indelsieve_simple.tree"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0004"	76	20	0.263157894736842	9.85966413271082	0.999998847635641	2.04378536911897
40	20	10	0.001999	0.3	2e-06	0	0.1	"2/3"	4	"indelsieve"	"candidate_snvs"	"smc_mudel_sa_stage_1"	"mt"	"inc_cnv"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/inc_cnv/smc_mudel_sa_stage_1/0004/indelsieve_simple.tree"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0004"	76	34	0.447368421052632	26.9812062389777	0.999999649555274	4.27056768822362
40	20	10	0.001999	0.3	2e-06	0	0.1	"0"	4	"indelsieve"	"candidate_snvs"	"smc_mudel_sa_stage_1"	"mt"	"no_cnv"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mudel_sa_stage_1/0004/indelsieve_simple.tree"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0004"	76	14	0.184210526315789	9.3025760894506	0.999998735930932	1.97397277620172
40	20	10	0.001999	0.3	2e-06	0	0.1	"2/3"	5	"indelsieve"	"candidate_snvs"	"smc_mudel_sa_stage_1"	"mt"	"exc_cnv"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/exc_cnv/smc_mudel_sa_stage_1/0005/indelsieve_simple.tree"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0005"	76	22	0.289473684210526	8.58995279622041	0.999998553231072	1.77328978172418
40	20	10	0.001999	0.3	2e-06	0	0.1	"2/3"	5	"indelsieve"	"candidate_snvs"	"smc_mudel_sa_stage_1"	"mt"	"inc_cnv"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/inc_cnv/smc_mudel_sa_stage_1/0005/indelsieve_simple.tree"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0005"	76	18	0.236842105263158	22.1586921706316	0.999999440989511	4.28741517622049
40	20	10	0.001999	0.3	2e-06	0	0.1	"0"	5	"indelsieve"	"candidate_snvs"	"smc_mudel_sa_stage_1"	"mt"	"no_cnv"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mudel_sa_stage_1/0005/indelsieve_simple.tree"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0005"	76	24	0.315789473684211	9.25809353522548	0.999998941523134	2.11597761617701
40	20	10	0.001999	0.3	2e-06	0	0.1	"2/3"	6	"indelsieve"	"candidate_snvs"	"smc_mudel_sa_stage_1"	"mt"	"exc_cnv"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/exc_cnv/smc_mudel_sa_stage_1/0006/indelsieve_simple.tree"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0006"	76	34	0.447368421052632	9.54558123370175	0.999999046926884	1.73901968209198
40	20	10	0.001999	0.3	2e-06	0	0.1	"2/3"	6	"indelsieve"	"candidate_snvs"	"smc_mudel_sa_stage_1"	"mt"	"inc_cnv"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/inc_cnv/smc_mudel_sa_stage_1/0006/indelsieve_simple.tree"	"/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_doublet_2/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0006"	76	46	0.605263157894737	32.7719048075516	0.999999762705103	5.30297749134772
