cell_num	coverage_mean	coverage_variance	mutation_rate	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	eff_seq_err_rate	ado_rate	wild_overdispersion	alternative_overdispersion	zygosity_rate	estimates_type	deletion_rate	insertion_rate	allelic_seq_cov	allelic_seq_cov_raw_var	gamma_shape	population_size	loh_rate
40	20	10	3e-05	0001	sciphi	candidate_snvs	NA	NA	no_cnv	0.0029162959235783	0.361629	12.9664139	2.01352	0.020894	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	3e-05	0002	sciphi	candidate_snvs	NA	NA	no_cnv	0.0020615777966013	0.5437179999999999	44.4940279	2.61424	0.00704621	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	3e-05	0003	sciphi	candidate_snvs	NA	NA	no_cnv	0.0034129567550411	0.44741	10.7879187	2.43703	0.0423863	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	3e-05	0004	sciphi	candidate_snvs	NA	NA	no_cnv	0.0028127393639313	0.354062	11.8816199	2.0205	0.0442758	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	3e-05	0005	sciphi	candidate_snvs	NA	NA	no_cnv	0.0036090878046634	0.376495	7.486961099999999	2.08455	0.0309434	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	3e-05	0006	sciphi	candidate_snvs	NA	NA	no_cnv	0.0024446042586357	0.375102	16.3510719	2.02651	0.00940774	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	3e-05	0007	sciphi	candidate_snvs	NA	NA	no_cnv	0.0030810601195256	0.398232	8.8705507	2.05157	0.0272373	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	3e-05	0008	sciphi	candidate_snvs	NA	NA	no_cnv	0.0023081091446525	0.468813	23.2795317	2.11467	0.00913807	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	3e-05	0009	sciphi	candidate_snvs	NA	NA	no_cnv	0.0067066212488603	0.385354	4.2055752	2.37915	0.0470775	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	3e-05	0010	sciphi	candidate_snvs	NA	NA	no_cnv	0.0033010197133921	0.428447	9.5744354	2.3631200000000003	0.0300315	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	3e-05	0001	sciphin	candidate_snvs	NA	NA	no_cnv	0.0023753733757121	0.371634	26.8396542	2.64575	0.0353595	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	3e-05	0002	sciphin	candidate_snvs	NA	NA	no_cnv	0.0019481055232682	0.359662	67.364934	2.61583	0.0159608	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	3e-05	0003	sciphin	candidate_snvs	NA	NA	no_cnv	0.0019481150938848	0.347647	32.511836800000005	2.44908	0.0625394	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	3e-05	0004	sciphin	candidate_snvs	NA	NA	no_cnv	0.0025947188796921	0.385074	29.5260117	2.59811	0.0594274	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	3e-05	0005	sciphin	candidate_snvs	NA	NA	no_cnv	0.0021002954028481	0.392949	34.5620906	2.77847	0.0290732	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	3e-05	0006	sciphin	candidate_snvs	NA	NA	no_cnv	0.0023534844651348	0.411297	35.8635042	2.76471	0.038918	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	3e-05	0007	sciphin	candidate_snvs	NA	NA	no_cnv	0.002854064140514	0.320933	11.964447300000002	2.15744	0.0341968	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	3e-05	0008	sciphin	candidate_snvs	NA	NA	no_cnv	0.0022483070175739	0.380838	36.1513794	2.66404	0.0129772	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	3e-05	0009	sciphin	candidate_snvs	NA	NA	no_cnv	0.0023440236189464	0.345053	28.9362272	2.3758600000000003	0.0345089	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	3e-05	0010	sciphin	candidate_snvs	NA	NA	no_cnv	0.0026065822679856	0.3827549999999999	19.2973	2.61616	0.0298892	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	3e-05	0001	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	0.0023863738409782	0.2970809259330941	51.39945730753697	2.5576515743448627	NA	mode	NA	NA	21.960912636429345	26.02183323525019	14.151413884006429	2.4717625824594918	NA
40	20	10	3e-05	0002	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	0.0021939891730963	0.3000367172272375	70.93228243819775	2.588351721943498	NA	median	NA	NA	22.050064564633168	27.849055040136243	14.763954766390508	1.4825595533223412	NA
40	20	10	3e-05	0003	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	0.002365826122308	0.3094279378648071	51.50318590740239	2.595502282306429	NA	mode	NA	NA	17.03367926660614	21.82606908730613	11.67265426489285	2.073041196812211	NA
40	20	10	3e-05	0004	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	0.0023424990286448	0.3052669809932076	53.8905579597062	2.558327189640611	NA	median	NA	NA	21.28011759093296	28.748502065347125	11.893335778825229	2.234805781360725	NA
40	20	10	3e-05	0005	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	0.0023884506735635	0.3092724180337685	51.797447549240175	2.5696695351465477	NA	median	NA	NA	20.981772735481048	19.730156467390422	12.89251234036746	2.390122567475517	NA
40	20	10	3e-05	0006	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	0.0023274918368573	0.3016976024169959	51.472229103128605	2.5061787014984374	NA	median	NA	NA	21.39626449064246	21.47825883571325	14.436161692865433	3.131250637086214	NA
40	20	10	3e-05	0007	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	0.0023491104658184	0.3032796785030366	51.42613339900762	2.571436628225475	NA	median	NA	NA	16.36445289665747	13.470421450941217	12.879245090495983	2.878460130512602	NA
40	20	10	3e-05	0008	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	0.0023299387228091	0.3015942596675435	51.609788338018575	2.5118189987456216	NA	median	NA	NA	20.54741016557453	17.793239286156723	14.175603213106918	2.956309898914697	NA
40	20	10	3e-05	0009	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	0.0023546009189411	0.3088783194610666	51.61124353778868	2.5486197411331357	NA	mode	NA	NA	17.025866368110215	19.107559629354384	13.192949722636772	2.1333120224465505	NA
40	20	10	3e-05	0010	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	0.0023745463250182	0.3091963237658419	51.37778214070924	2.6110075088216917	NA	mode	NA	NA	19.756625430563496	20.404084640714174	14.090950330171951	3.2056951671733023	NA
40	20	10	3e-05	0001	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	no_cnv	0.0023960829111501	0.2968378606370682	51.3910522382387	2.600594035794811	NA	mode	0.0857656295698239	NA	22.561884803873703	14.01972102596858	14.405635826918363	3.500659372120697	NA
