cell_num	coverage_mean	coverage_variance	mutation_rate	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	eff_seq_err_rate	ado_rate	wild_overdispersion	alternative_overdispersion	zygosity_rate	estimates_type	deletion_rate	insertion_rate	allelic_seq_cov	allelic_seq_cov_raw_var	gamma_shape	population_size	loh_rate
40	20	2	8e-06	0001	sciphi	candidate_snvs	NA	NA	no_cnv	0.0030579483845647	0.309249	17.3787433	2.36181	0.0330862	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	8e-06	0002	sciphi	candidate_snvs	NA	NA	no_cnv	0.0029702059435218	0.269939	19.1060489	2.3577	0.0185713	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	8e-06	0003	sciphi	candidate_snvs	NA	NA	no_cnv	0.0034684376290762	0.2974599999999999	14.5807725	2.35532	0.0116437	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	8e-06	0004	sciphi	candidate_snvs	NA	NA	no_cnv	0.0023599923541955	0.331173	22.6079546	2.41254	0.0116322	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	8e-06	0005	sciphi	candidate_snvs	NA	NA	no_cnv	0.0040186440354341	0.269704	10.6369461	2.21944	0.0170053	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	8e-06	0006	sciphi	candidate_snvs	NA	NA	no_cnv	0.0024394077933348	0.2835809999999999	25.7883082	2.31583	0.0220443	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	8e-06	0007	sciphi	candidate_snvs	NA	NA	no_cnv	0.004156731325206	0.265116	9.3361579	2.3021000000000003	0.024311	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	8e-06	0008	sciphi	candidate_snvs	NA	NA	no_cnv	0.0027062660202202	0.331225	12.5455516	2.44309	0.0100548	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	8e-06	0009	sciphi	candidate_snvs	NA	NA	no_cnv	0.0031126007721683	0.306311	17.2554092	2.37428	0.0234211	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	8e-06	0010	sciphi	candidate_snvs	NA	NA	no_cnv	0.0034402606592306	0.297184	15.7520913	2.62103	0.0257329	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	8e-06	0001	sciphin	candidate_snvs	NA	NA	no_cnv	0.0026382444334004	0.2745039999999999	26.1826763	2.5078	0.0423264	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	8e-06	0002	sciphin	candidate_snvs	NA	NA	no_cnv	0.0024673417856414	0.276804	25.9854149	2.52345	0.0321802	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	8e-06	0003	sciphin	candidate_snvs	NA	NA	no_cnv	0.0031411045303787	0.276521	16.0408861	2.41571	0.0228229	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	8e-06	0004	sciphin	candidate_snvs	NA	NA	no_cnv	0.0023945101313879	0.274973	29.9662545	2.4554400000000003	0.0243146	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	8e-06	0005	sciphin	candidate_snvs	NA	NA	no_cnv	0.0033127040374067	0.277234	14.4432462	2.36483	0.020689	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	8e-06	0006	sciphin	candidate_snvs	NA	NA	no_cnv	0.0025868479370882	0.2833759999999999	29.9303252	2.46971	0.0217092	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	8e-06	0007	sciphin	candidate_snvs	NA	NA	no_cnv	0.0027166387002782	0.292643	23.4699594	2.55931	0.0143674	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	8e-06	0008	sciphin	candidate_snvs	NA	NA	no_cnv	0.0026950610972038	0.293401	19.4887233	2.5580100000000003	0.0176843	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	8e-06	0009	sciphin	candidate_snvs	NA	NA	no_cnv	0.0022763052589721	0.287559	30.3203183	2.55688	0.0358775	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	8e-06	0010	sciphin	candidate_snvs	NA	NA	no_cnv	0.002957181271106	0.293587	20.8677096	2.78298	0.0172984	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	8e-06	0001	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0023749292153005	0.1657312196311207	51.37692877469962	2.529888026173417	NA	median	NA	NA	21.255095412068783	3.5462592586572432	13.040684983892149	0.8109745194307642	NA
40	20	2	8e-06	0002	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0023430122566993	0.1661145571042849	51.36913760686019	2.564504246493139	NA	median	NA	NA	21.21654009285377	3.376290481369127	13.176723738052724	0.8105686445628633	NA
