cell_num	coverage_mean	coverage_variance	mutation_rate	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	eff_seq_err_rate	ado_rate	wild_overdispersion	alternative_overdispersion	zygosity_rate	estimates_type	deletion_rate	insertion_rate	allelic_seq_cov	allelic_seq_cov_raw_var	gamma_shape	population_size	loh_rate
40	20	10	8e-06	0001	sciphi	candidate_snvs	NA	NA	no_cnv	0.002664448606844	0.334178	24.1859422	2.2695100000000004	0.0144318	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	8e-06	0002	sciphi	candidate_snvs	NA	NA	no_cnv	0.0036062696868685	0.3053249999999999	12.75279	2.42502	0.00243554	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	8e-06	0003	sciphi	candidate_snvs	NA	NA	no_cnv	0.0023801695965811	0.3574929999999999	32.2326191	2.47393	0.00652554	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	8e-06	0004	sciphi	candidate_snvs	NA	NA	no_cnv	0.0025280219323824	0.3592769999999999	29.0475328	2.39213	0.0113638	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	8e-06	0005	sciphi	candidate_snvs	NA	NA	no_cnv	0.0024200023532497	0.333771	28.3599311	2.48718	0.0156605	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	8e-06	0006	sciphi	candidate_snvs	NA	NA	no_cnv	0.0037994563742074	0.287433	12.0725692	2.3172	0.0165421	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	8e-06	0007	sciphi	candidate_snvs	NA	NA	no_cnv	0.0024729762630592	0.3366289999999999	24.2715229	2.24695	0.0090187	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	8e-06	0008	sciphi	candidate_snvs	NA	NA	no_cnv	0.0033111447832121	0.347399	16.0727191	2.49447	0.00790434	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	8e-06	0009	sciphi	candidate_snvs	NA	NA	no_cnv	0.0029804935608516	0.328068	23.9944152	2.4231800000000003	0.0119544	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	8e-06	0010	sciphi	candidate_snvs	NA	NA	no_cnv	0.0031689048284793	0.278517	14.08373	2.29863	0.0191249	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	8e-06	0001	sciphin	candidate_snvs	NA	NA	no_cnv	0.0024950332259896	0.2976919999999999	26.2037793	2.21412	0.0222831	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	8e-06	0002	sciphin	candidate_snvs	NA	NA	no_cnv	0.0029390035902969	0.317227	18.965339200000003	2.58674	0.00500048	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	8e-06	0003	sciphin	candidate_snvs	NA	NA	no_cnv	0.0025485422549145	0.3132279999999999	33.6646959	2.66934	0.00720089	NA	NA	NA	NA	NA	NA	NA	NA
