cell_num	coverage_mean	coverage_variance	mutation_rate	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	eff_seq_err_rate	ado_rate	wild_overdispersion	alternative_overdispersion	zygosity_rate	estimates_type	deletion_rate	insertion_rate	allelic_seq_cov	allelic_seq_cov_raw_var	gamma_shape	population_size	loh_rate
40	20	2	3e-05	0001	sciphi	candidate_snvs	NA	NA	no_cnv	0.0025607344634279	0.4115499999999999	14.9553968	2.36009	0.0328837	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0002	sciphi	candidate_snvs	NA	NA	no_cnv	0.0037514935715646	0.261066	6.7336914	2.01204	0.0331575	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0003	sciphi	candidate_snvs	NA	NA	no_cnv	0.0046159962604587	0.465738	7.9000064	2.5954	0.102002	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0004	sciphi	candidate_snvs	NA	NA	no_cnv	0.0038154147912213	0.3652649999999999	8.411824600000001	2.06741	0.0536963	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0005	sciphi	candidate_snvs	NA	NA	no_cnv	0.0027196140593842	0.412805	15.3184603	2.0536	0.0144859	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0006	sciphi	candidate_snvs	NA	NA	no_cnv	0.0029025633401489	0.310852	12.4153363	2.05352	0.105495	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0007	sciphi	candidate_snvs	NA	NA	no_cnv	0.002465444457644	0.450312	26.7752128	2.30609	0.0264287	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0008	sciphi	candidate_snvs	NA	NA	no_cnv	0.0032613702479987	0.279697	9.2445499	2.03636	0.0414641	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0009	sciphi	candidate_snvs	NA	NA	no_cnv	0.0025808824598486	0.412479	14.2577977	2.1097900000000003	0.053353	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0010	sciphi	candidate_snvs	NA	NA	no_cnv	0.0034390866341594	0.4502199999999999	12.438477	2.51689	0.0444765	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0001	sciphin	candidate_snvs	NA	NA	no_cnv	0.0024007270205033	0.3678519999999999	28.409102500000003	2.66088	0.0675764	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0002	sciphin	candidate_snvs	NA	NA	no_cnv	0.0023660756094005	0.37309	26.2219431	2.7463800000000003	0.0563821	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0003	sciphin	candidate_snvs	NA	NA	no_cnv	0.001916613422121	0.3951019999999999	63.084709	2.75964	0.117129	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0004	sciphin	candidate_snvs	NA	NA	no_cnv	0.0019999969254466	0.369916	52.690581	2.78259	0.125631	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0005	sciphin	candidate_snvs	NA	NA	no_cnv	0.0020000027420854	0.37426	34.426352800000004	2.74303	0.0698698	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0006	sciphin	candidate_snvs	NA	NA	no_cnv	0.0021978397854704	0.407039	35.0126522	2.81841	0.148493	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0007	sciphin	candidate_snvs	NA	NA	no_cnv	0.0023191670385063	0.322789	39.6463465	2.6186100000000003	0.0787279	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0008	sciphin	candidate_snvs	NA	NA	no_cnv	0.0022586641018073	0.358826	26.9494698	2.70692	0.0675991	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0009	sciphin	candidate_snvs	NA	NA	no_cnv	0.0022233550467459	0.368509	34.3434577	2.81598	0.102254	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0010	sciphin	candidate_snvs	NA	NA	no_cnv	0.0019481163676465	0.3538989999999999	37.6619699	2.67928	0.094489	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	3e-05	0001	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0023991097175766	0.2065529863621031	51.48504584267519	2.6237035500150827	NA	median	NA	NA	20.74300011214456	3.215386596344345	11.17321852314189	2.608085359375065	NA
40	20	2	3e-05	0002	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0023890340914591	0.1947636741269507	51.513402462861656	2.5668390550601967	NA	median	NA	NA	21.118954222933453	3.87016034479048	11.137115537698486	3.477713256468675	NA
40	20	2	3e-05	0003	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0022424364650865	0.234220549338614	75.93527823031694	2.730561654646128	NA	median	NA	NA	19.575682184734863	3.204933605237391	7.905821435162927	1.7040577540428656	NA
40	20	2	3e-05	0004	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0023752074770102	0.2219621824010777	53.7484533049852	2.670431839574269	NA	median	NA	NA	20.207898408758187	3.209555229412678	9.762464507382337	1.831581507691251	NA
40	20	2	3e-05	0005	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0024329959417866	0.2009263931120531	51.49695382423927	2.5569894521725813	NA	median	NA	NA	19.69572855897311	3.0873966651267573	9.647107987797176	2.5016961972161007	NA
40	20	2	3e-05	0006	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0024257917597566	0.2270735900565248	52.26851408839413	2.808677391721174	NA	median	NA	NA	20.976421775551408	3.721074842802827	8.71236029885027	2.189214007453352	NA
