cell_num	coverage_mean	coverage_variance	mutation_rate	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	eff_seq_err_rate	ado_rate	wild_overdispersion	alternative_overdispersion	zygosity_rate	estimates_type	deletion_rate	insertion_rate	allelic_seq_cov	allelic_seq_cov_raw_var	gamma_shape	population_size	loh_rate
40	20	2	1e-06	0001	sciphi	candidate_snvs	NA	NA	no_cnv	0.0028176389290517	0.250642	23.1311753	2.30682	0.00712953	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0002	sciphi	candidate_snvs	NA	NA	no_cnv	0.0029471616280893	0.232626	21.2765053	2.16678	0.0187832	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0003	sciphi	candidate_snvs	NA	NA	no_cnv	0.002543600970561	0.2642649999999999	32.1847652	2.44028	0.00652809	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0004	sciphi	candidate_snvs	NA	NA	no_cnv	0.0026904991980184	0.249928	27.6419707	2.2271	0.0123619	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0005	sciphi	candidate_snvs	NA	NA	no_cnv	0.0024478184603447	0.25799	36.7070522	2.43522	0.0193234	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0006	sciphi	candidate_snvs	NA	NA	no_cnv	0.0026894249374742	0.271682	28.425147300000003	2.56885	0.00866785	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0007	sciphi	candidate_snvs	NA	NA	no_cnv	0.0024379572234079	0.249576	36.5268509	2.20606	0.0141978	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0008	sciphi	candidate_snvs	NA	NA	no_cnv	0.0025602865289266	0.236268	30.0979594	2.30969	0.0038515	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0009	sciphi	candidate_snvs	NA	NA	no_cnv	0.0030098927693778	0.2426289999999999	19.6961834	2.32431	0.00860096	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0010	sciphi	candidate_snvs	NA	NA	no_cnv	0.0025539730335443	0.2548319999999999	30.6413572	2.32846	0.00272319	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0001	sciphin	candidate_snvs	NA	NA	no_cnv	0.0026761777782745	0.25059	25.7294566	2.34232	0.00406255	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0002	sciphin	candidate_snvs	NA	NA	no_cnv	0.0028721070335161	0.2566159999999999	22.202167	2.44553	0.0191099	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0003	sciphin	candidate_snvs	NA	NA	no_cnv	0.0025502353664109	0.251244	31.6511178	2.41019	0.00262922	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0004	sciphin	candidate_snvs	NA	NA	no_cnv	0.002673228131718	0.254017	27.0755792	2.32962	0.0191789	NA	NA	NA	NA	NA	NA	NA	NA
