cell_num	coverage_mean	coverage_variance	mutation_rate	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	eff_seq_err_rate	ado_rate	wild_overdispersion	alternative_overdispersion	zygosity_rate	estimates_type	deletion_rate	insertion_rate	allelic_seq_cov	allelic_seq_cov_raw_var	gamma_shape	population_size	loh_rate
40	5	20	3e-05	0001	sciphi	candidate_snvs	NA	NA	no_cnv	0.0026027818925155	0.272638	10.074221	2.22129	0.0233392	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0002	sciphi	candidate_snvs	NA	NA	no_cnv	0.0041280777507915	0.2782489999999999	3.1441995	2.13177	0.0384217	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0003	sciphi	candidate_snvs	NA	NA	no_cnv	0.004933906024364	0.2443349999999999	3.456896	2.16338	0.0279517	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0004	sciphi	candidate_snvs	NA	NA	no_cnv	0.0047069994748956	0.2577199999999999	4.4985346	2.18014	0.0301866	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0005	sciphi	candidate_snvs	NA	NA	no_cnv	0.0062471727501807	0.280818	2.2930853	2.1058	0.0642824	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0006	sciphi	candidate_snvs	NA	NA	no_cnv	0.0037374528717904	0.282921	6.9382012	2.25876	0.0553845	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0007	sciphi	candidate_snvs	NA	NA	no_cnv	0.0024446107616871	0.315913	13.9819805	2.20003	0.047698	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0008	sciphi	candidate_snvs	NA	NA	no_cnv	0.0028800486124452	0.322219	10.4032619	2.4553000000000003	0.0311975	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0009	sciphi	candidate_snvs	NA	NA	no_cnv	0.0031396687714177	0.318404	6.3724875	2.06773	0.0503246	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0010	sciphi	candidate_snvs	NA	NA	no_cnv	0.0063721424305303	0.23136	2.2206503	2.06856	0.0891949	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0001	sciphin	candidate_snvs	NA	NA	no_cnv	0.002870305631104	0.240529	13.7937924	2.20244	0.0454727	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0002	sciphin	candidate_snvs	NA	NA	no_cnv	0.0035936763193394	0.2315249999999999	4.3171946000000005	2.26742	0.0631222	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0003	sciphin	candidate_snvs	NA	NA	no_cnv	0.0035280313003081	0.237133	8.6146628	2.27463	0.0328361	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0004	sciphin	candidate_snvs	NA	NA	no_cnv	0.0034251878146866	0.227928	7.6019481	2.20901	0.0466827	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0005	sciphin	candidate_snvs	NA	NA	no_cnv	0.0033148889757684	0.221273	7.1672687	2.02615	0.0733704	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0006	sciphin	candidate_snvs	NA	NA	no_cnv	0.0028009857950329	0.2496549999999999	15.477051	2.33019	0.0724132	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0007	sciphin	candidate_snvs	NA	NA	no_cnv	0.0027715732240672	0.267374	14.3363342	2.27801	0.0547136	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0008	sciphin	candidate_snvs	NA	NA	no_cnv	0.0029363136551892	0.294473	11.5420912	2.49052	0.0338172	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0009	sciphin	candidate_snvs	NA	NA	no_cnv	0.0026345250701562	0.2567359999999999	10.6146646	2.12475	0.0768174	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0010	sciphin	candidate_snvs	NA	NA	no_cnv	0.0051919695901297	0.2280959999999999	3.1301416	2.16228	0.0919761	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0001	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0022395648890525	0.0687542408442538	51.488994239484335	1.9541051123857172	NA	median	NA	NA	4.313722616170077	19.30727925865728	12.937568186915218	2.9305974392529737	NA
40	5	20	3e-05	0002	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0023395114752238	0.075042052692924	51.45375141637198	1.9191872037254352	NA	median	NA	NA	4.888085683313786	24.686744421168985	11.361106784212234	2.8818816775951523	NA
40	5	20	3e-05	0003	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0023878078623433	0.0655580265029393	51.44573365853136	1.8039051266740171	NA	median	NA	NA	4.358652238711798	19.247896703175524	12.409081455731643	2.7029696356071837	NA
40	5	20	3e-05	0004	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0023066979436498	0.0738525801475368	51.408168869927394	1.8775676230617595	NA	median	NA	NA	5.018104966610009	24.577298535899573	11.768738168617336	3.3596980631686133	NA
40	5	20	3e-05	0005	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0023818182419657	0.0794885062995517	51.53486911085694	2.107197606198876	NA	median	NA	NA	4.6989693609208745	22.371394005932515	9.973713577892632	3.3742336330476133	NA
40	5	20	3e-05	0006	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0023923889482986	0.0967811357054045	51.505533313273446	2.367867880933449	NA	median	NA	NA	4.9625217562961685	25.058962946694752	9.515974034472798	2.5186678956661	NA
40	5	20	3e-05	0007	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.002394745759792	0.1059046981677682	51.504407275631046	2.316822556593054	NA	median	NA	NA	5.355040659401379	31.100572703952714	8.733184142080018	2.3475657957779643	NA
