cell_num	coverage_mean	coverage_variance	mutation_rate	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	eff_seq_err_rate	ado_rate	wild_overdispersion	alternative_overdispersion	zygosity_rate	estimates_type	deletion_rate	insertion_rate	allelic_seq_cov	allelic_seq_cov_raw_var	gamma_shape	population_size	loh_rate
40	5	20	3e-05	0001	sciphi	candidate_snvs	NA	NA	no_cnv	0.0078220440632947	0.265019	1.804132	2.46441	0.084365	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0002	sciphi	candidate_snvs	NA	NA	no_cnv	0.0035137560843998	0.348543	6.5707179	2.24563	0.047	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0003	sciphi	candidate_snvs	NA	NA	no_cnv	0.0058453452332342	0.337141	2.5607384	2.21062	0.0499316	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0004	sciphi	candidate_snvs	NA	NA	no_cnv	0.0048180409699874	0.339111	3.4436818	2.63641	0.0681516	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0005	sciphi	candidate_snvs	NA	NA	no_cnv	0.0047383782881962	0.3204059999999999	3.3385895	2.1105400000000003	0.0744346	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0006	sciphi	candidate_snvs	NA	NA	no_cnv	0.0047872587875192	0.324352	4.4990883	2.16958	0.08546	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0007	sciphi	candidate_snvs	NA	NA	no_cnv	0.005122920276877	0.355558	2.8212229000000004	2.20576	0.07861	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0008	sciphi	candidate_snvs	NA	NA	no_cnv	0.0036966986928567	0.266525	4.2252294	2.11218	0.0747834	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0009	sciphi	candidate_snvs	NA	NA	no_cnv	0.0027352463282337	0.2701249999999999	6.4877155	2.002797	0.0442143	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0010	sciphi	candidate_snvs	NA	NA	no_cnv	0.0033694120958882	0.316855	6.7068080000000005	2.14748	0.0537717	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0001	sciphin	candidate_snvs	NA	NA	no_cnv	0.0051781714818255	0.262401	2.8591753	2.3795400000000004	0.0909623	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	3e-05	0002	sciphin	candidate_snvs	NA	NA	no_cnv	0.0028783535980639	0.2751829999999999	12.792521399999998	2.46061	0.0623508	NA	NA	NA	NA	NA	NA	NA	NA
