cell_num	coverage_mean	coverage_variance	eff_seq_err_rate	ado_rate	deletion_rate	insertion_rate	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	candidate_sites_file	true_sites_file	num_candidate_mutated_sites	num_background_sites	tp	fp	fn	recall	precision	f1_score	tp_M	fn_M	recall_M	tp_D	fn_D	recall_D	tp_M&D&(~I)	fn_M&D&(~I)	recall_M&D&(~I)
40	5	20	0.001999	0.16334	1e-07	0.0	0001	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_201/benchmark_results/sciphi/no_cnv/0001/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_201/benchmark_results/simulated_data/results/data_type/no_cnv/0001/true_evo_events_sites_names	560	9440.0	560	0	733	0.4331013147718484	1.0	0.6044252563410686	560	609	0.4790419161676646	6	132	0.0434782608695652	6	8	0.4285714285714285
40	5	20	0.001999	0.16334	1e-07	0.0	0002	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_201/benchmark_results/sciphi/no_cnv/0002/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_201/benchmark_results/simulated_data/results/data_type/no_cnv/0002/true_evo_events_sites_names	695	9305.0	695	0	634	0.5229495861550038	1.0	0.6867588932806324	695	510	0.5767634854771784	11	135	0.0753424657534246	11	11	0.5
40	5	20	0.001999	0.16334	1e-07	0.0	0003	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_201/benchmark_results/sciphi/no_cnv/0003/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_201/benchmark_results/simulated_data/results/data_type/no_cnv/0003/true_evo_events_sites_names	496	9504.0	496	0	618	0.4452423698384201	1.0	0.6161490683229813	496	526	0.4853228962818003	7	94	0.0693069306930693	7	2	0.7777777777777778
40	5	20	0.001999	0.16334	1e-07	0.0	0004	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_201/benchmark_results/sciphi/no_cnv/0004/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_201/benchmark_results/simulated_data/results/data_type/no_cnv/0004/true_evo_events_sites_names	439	9561.0	439	0	415	0.5140515222482436	1.0	0.6790409899458624	439	336	0.5664516129032258	4	80	0.0476190476190476	4	1	0.8
40	5	20	0.001999	0.16334	1e-07	0.0	0005	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_201/benchmark_results/sciphi/no_cnv/0005/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_201/benchmark_results/simulated_data/results/data_type/no_cnv/0005/true_evo_events_sites_names	338	9662.0	338	0	486	0.4101941747572815	1.0	0.5817555938037866	338	402	0.4567567567567567	0	87	0.0	0	3	0.0
40	5	20	0.001999	0.16334	1e-07	0.0	0006	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_201/benchmark_results/sciphi/no_cnv/0006/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_201/benchmark_results/simulated_data/results/data_type/no_cnv/0006/true_evo_events_sites_names	525	9475.0	525	0	596	0.4683318465655665	1.0	0.637910085054678	525	494	0.5152109911678115	5	106	0.045045045045045	5	4	0.5555555555555556
40	5	20	0.001999	0.16334	1e-07	0.0	0007	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_201/benchmark_results/sciphi/no_cnv/0007/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_201/benchmark_results/simulated_data/results/data_type/no_cnv/0007/true_evo_events_sites_names	403	9597.0	403	0	646	0.3841754051477598	1.0	0.5550964187327824	403	553	0.4215481171548117	4	97	0.0396039603960396	4	4	0.5
40	5	20	0.001999	0.16334	1e-07	0.0	0008	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_201/benchmark_results/sciphi/no_cnv/0008/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_201/benchmark_results/simulated_data/results/data_type/no_cnv/0008/true_evo_events_sites_names	597	9403.0	597	0	556	0.5177797051170858	1.0	0.6822857142857143	597	484	0.5522664199814986	4	77	0.0493827160493827	4	5	0.4444444444444444
40	5	20	0.001999	0.16334	1e-07	0.0	0009	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_201/benchmark_results/sciphi/no_cnv/0009/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_201/benchmark_results/simulated_data/results/data_type/no_cnv/0009/true_evo_events_sites_names	442	9558.0	442	0	624	0.4146341463414634	1.0	0.5862068965517241	442	536	0.4519427402862985	1	92	0.010752688172043	1	4	0.2
40	5	20	0.001999	0.16334	1e-07	0.0	0010	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_201/benchmark_results/sciphi/no_cnv/0010/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_201/benchmark_results/simulated_data/results/data_type/no_cnv/0010/true_evo_events_sites_names	503	9497.0	503	0	528	0.4878758486905916	1.0	0.6558018252933507	503	432	0.5379679144385027	6	98	0.0576923076923076	6	2	0.75
