cell_num	coverage_mean	coverage_variance	eff_seq_err_rate	ado_rate	deletion_rate	insertion_rate	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	candidate_sites_file	true_sites_file	num_candidate_mutated_sites	num_background_sites	tp	fp	fn	recall	precision	f1_score	tp_M	fn_M	recall_M	tp_D	fn_D	recall_D	tp_M&D&(~I)	fn_M&D&(~I)	recall_M&D&(~I)
40	20	10	0.001999	0.16334	3e-06	0.0	0001	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/sciphi/no_cnv/0001/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/simulated_data/results/data_type/no_cnv/0001/true_evo_events_sites_names	624	3563.0	624	0	83	0.8826025459688827	1.0	0.9376408715251692	624	72	0.896551724137931	157	32	0.8306878306878307	157	21	0.8820224719101124
40	20	10	0.001999	0.16334	3e-06	0.0	0002	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/sciphi/no_cnv/0002/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/simulated_data/results/data_type/no_cnv/0002/true_evo_events_sites_names	584	6797.0	584	0	132	0.8156424581005587	1.0	0.8984615384615384	584	116	0.8342857142857143	138	44	0.7582417582417582	138	28	0.8313253012048193
40	20	10	0.001999	0.16334	3e-06	0.0	0003	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/sciphi/no_cnv/0003/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/simulated_data/results/data_type/no_cnv/0003/true_evo_events_sites_names	533	3026.0	533	0	68	0.8868552412645591	1.0	0.9400352733686068	533	58	0.9018612521150592	137	27	0.8353658536585366	137	17	0.8896103896103896
40	20	10	0.001999	0.16334	3e-06	0.0	0004	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/sciphi/no_cnv/0004/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/simulated_data/results/data_type/no_cnv/0004/true_evo_events_sites_names	646	3554.0	646	0	65	0.9085794655414908	1.0	0.9521002210759028	646	51	0.926829268292683	180	30	0.8571428571428571	180	16	0.9183673469387756
40	20	10	0.001999	0.16334	3e-06	0.0	0005	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/sciphi/no_cnv/0005/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/simulated_data/results/data_type/no_cnv/0005/true_evo_events_sites_names	536	7378.0	536	0	180	0.7486033519553073	1.0	0.8562300319488818	536	164	0.7657142857142857	121	50	0.7076023391812866	121	34	0.7806451612903226
40	20	10	0.001999	0.16334	3e-06	0.0	0006	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/sciphi/no_cnv/0006/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/simulated_data/results/data_type/no_cnv/0006/true_evo_events_sites_names	545	6993.0	545	0	170	0.7622377622377622	1.0	0.8650793650793651	545	155	0.7785714285714286	128	58	0.6881720430107527	128	43	0.7485380116959064
40	20	10	0.001999	0.16334	3e-06	0.0	0007	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/sciphi/no_cnv/0007/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/simulated_data/results/data_type/no_cnv/0007/true_evo_events_sites_names	615	6174.0	615	0	101	0.8589385474860335	1.0	0.9241172051089408	615	85	0.8785714285714286	149	44	0.772020725388601	149	28	0.8418079096045198
40	20	10	0.001999	0.16334	3e-06	0.0	0008	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/sciphi/no_cnv/0008/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/simulated_data/results/data_type/no_cnv/0008/true_evo_events_sites_names	664	3667.0	664	0	50	0.9299719887955182	1.0	0.9637155297532656	664	36	0.9485714285714286	189	24	0.8873239436619719	189	10	0.949748743718593
40	20	10	0.001999	0.16334	3e-06	0.0	0009	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/sciphi/no_cnv/0009/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/simulated_data/results/data_type/no_cnv/0009/true_evo_events_sites_names	586	4253.0	586	0	127	0.8218793828892006	1.0	0.9022324865280984	586	114	0.8371428571428572	139	50	0.7354497354497355	139	37	0.7897727272727273
40	20	10	0.001999	0.16334	3e-06	0.0	0010	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/sciphi/no_cnv/0010/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/simulated_data/results/data_type/no_cnv/0010/true_evo_events_sites_names	517	2780.0	517	0	39	0.9298561151079136	1.0	0.9636533084808948	517	31	0.9434306569343066	152	18	0.8941176470588236	152	10	0.9382716049382716
40	20	10	0.001999	0.16334	3e-06	0.0	0001	sciphin	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/sciphin/no_cnv/0001/sciphin/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/simulated_data/results/data_type/no_cnv/0001/true_evo_events_sites_names	624	3563.0	624	0	83	0.8826025459688827	1.0	0.9376408715251692	624	72	0.896551724137931	157	32	0.8306878306878307	157	21	0.8820224719101124
40	20	10	0.001999	0.16334	3e-06	0.0	0002	sciphin	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/sciphin/no_cnv/0002/sciphin/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/simulated_data/results/data_type/no_cnv/0002/true_evo_events_sites_names	584	6797.0	584	0	132	0.8156424581005587	1.0	0.8984615384615384	584	116	0.8342857142857143	138	44	0.7582417582417582	138	28	0.8313253012048193
40	20	10	0.001999	0.16334	3e-06	0.0	0003	sciphin	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/sciphin/no_cnv/0003/sciphin/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/simulated_data/results/data_type/no_cnv/0003/true_evo_events_sites_names	533	3026.0	533	0	68	0.8868552412645591	1.0	0.9400352733686068	533	58	0.9018612521150592	137	27	0.8353658536585366	137	17	0.8896103896103896
40	20	10	0.001999	0.16334	3e-06	0.0	0004	sciphin	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/sciphin/no_cnv/0004/sciphin/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/simulated_data/results/data_type/no_cnv/0004/true_evo_events_sites_names	646	3554.0	646	0	65	0.9085794655414908	1.0	0.9521002210759028	646	51	0.926829268292683	180	30	0.8571428571428571	180	16	0.9183673469387756
40	20	10	0.001999	0.16334	3e-06	0.0	0005	sciphin	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/sciphin/no_cnv/0005/sciphin/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/simulated_data/results/data_type/no_cnv/0005/true_evo_events_sites_names	536	7378.0	536	0	180	0.7486033519553073	1.0	0.8562300319488818	536	164	0.7657142857142857	121	50	0.7076023391812866	121	34	0.7806451612903226
40	20	10	0.001999	0.16334	3e-06	0.0	0006	sciphin	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/sciphin/no_cnv/0006/sciphin/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/simulated_data/results/data_type/no_cnv/0006/true_evo_events_sites_names	545	6993.0	545	0	170	0.7622377622377622	1.0	0.8650793650793651	545	155	0.7785714285714286	128	58	0.6881720430107527	128	43	0.7485380116959064
40	20	10	0.001999	0.16334	3e-06	0.0	0007	sciphin	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/sciphin/no_cnv/0007/sciphin/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/simulated_data/results/data_type/no_cnv/0007/true_evo_events_sites_names	615	6174.0	615	0	101	0.8589385474860335	1.0	0.9241172051089408	615	85	0.8785714285714286	149	44	0.772020725388601	149	28	0.8418079096045198
40	20	10	0.001999	0.16334	3e-06	0.0	0008	sciphin	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/sciphin/no_cnv/0008/sciphin/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/simulated_data/results/data_type/no_cnv/0008/true_evo_events_sites_names	664	3667.0	664	0	50	0.9299719887955182	1.0	0.9637155297532656	664	36	0.9485714285714286	189	24	0.8873239436619719	189	10	0.949748743718593
40	20	10	0.001999	0.16334	3e-06	0.0	0009	sciphin	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/sciphin/no_cnv/0009/sciphin/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/simulated_data/results/data_type/no_cnv/0009/true_evo_events_sites_names	586	4253.0	586	0	127	0.8218793828892006	1.0	0.9022324865280984	586	114	0.8371428571428572	139	50	0.7354497354497355	139	37	0.7897727272727273
40	20	10	0.001999	0.16334	3e-06	0.0	0010	sciphin	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/sciphin/no_cnv/0010/sciphin/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/simulated_data/results/data_type/no_cnv/0010/true_evo_events_sites_names	517	2780.0	517	0	39	0.9298561151079136	1.0	0.9636533084808948	517	31	0.9434306569343066	152	18	0.8941176470588236	152	10	0.9382716049382716
40	20	10	0.001999	0.16334	3e-06	0.0	0001	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mu_ld_stage_1/0001/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_103/benchmark_results/simulated_data/results/data_type/no_cnv/0001/true_evo_events_sites_names	620	3567.0	620	0	87	0.8769448373408769	1.0	0.9344385832705352	620	76	0.8908045977011494	154	35	0.8148148148148148	154	24	0.8651685393258427
