cell_num	coverage_mean	coverage_variance	eff_seq_err_rate	ado_rate	mutation_rate	deletion_rate	insertion_rate	doublet_rate	cnv_rate	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	true_cell_names	cell_names	loci_info	true_ado_states	ado_states	true_positive	false_positive	true_negative	false_negative	recall	precision	f1_score	fall_out	true_positive_single_ado	false_positive_single_ado	true_negative_single_ado	false_negative_single_ado	recall_single_ado	precision_single_ado	f1_score_single_ado	fall_out_single_ado	true_positive_locus_ado	false_positive_locus_ado	true_negative_locus_ado	false_negative_locus_ado	recall_locus_ado	precision_locus_ado	f1_score_locus_ado	fall_out_locus_ado
40	20	10	0.001999	0.3	8e-06	2e-06	0.0	0.0	2/3	0001	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/simulated_data/results/cell_names_dir/cell_names.0001	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0001/indelsieve_median.cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0001/indelsieve_median.loci_info	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0001	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0001/indelsieve_median.ado	1955	199	4754	212	0.9021688970927548	0.9076137418755804	0.9048831289053458	0.0401776700989299	1955	199	4754	212	0.9021688970927548	0.9076137418755804	0.9048831289053458	0.0401776700989299	0	0	7120	0	NA	NA	NA	0.0
40	20	10	0.001999	0.3	8e-06	2e-06	0.0	0.0	2/3	0002	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/simulated_data/results/cell_names_dir/cell_names.0002	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0002/indelsieve_median.cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0002/indelsieve_median.loci_info	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0002	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0002/indelsieve_median.ado	1661	170	4241	208	0.8887105403959337	0.9071545603495358	0.8978378378378379	0.0385400136023577	1661	170	4241	208	0.8887105403959337	0.9071545603495358	0.8978378378378379	0.0385400136023577	0	0	6280	0	NA	NA	NA	0.0
40	20	10	0.001999	0.3	8e-06	2e-06	0.0	0.0	2/3	0003	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/simulated_data/results/cell_names_dir/cell_names.0003	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0003/indelsieve_median.cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0003/indelsieve_median.loci_info	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0003	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0003/indelsieve_median.ado	1690	209	4319	222	0.8838912133891214	0.889942074776198	0.8869063237995277	0.0461572438162544	1690	209	4319	222	0.8838912133891214	0.889942074776198	0.8869063237995277	0.0461572438162544	0	0	6440	0	NA	NA	NA	0.0
40	20	10	0.001999	0.3	8e-06	2e-06	0.0	0.0	2/3	0004	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/simulated_data/results/cell_names_dir/cell_names.0004	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0004/indelsieve_median.cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0004/indelsieve_median.loci_info	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0004	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0004/indelsieve_median.ado	1749	211	4551	249	0.8753753753753754	0.8923469387755102	0.8837796867104598	0.0443091138177236	1749	211	4551	249	0.8753753753753754	0.8923469387755102	0.8837796867104598	0.0443091138177236	0	0	6760	0	NA	NA	NA	0.0
40	20	10	0.001999	0.3	8e-06	2e-06	0.0	0.0	2/3	0005	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/simulated_data/results/cell_names_dir/cell_names.0005	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0005/indelsieve_median.cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0005/indelsieve_median.loci_info	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0005	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0005/indelsieve_median.ado	1850	177	4566	207	0.8993680116674769	0.9126788357178096	0.9059745347698336	0.0373181530676786	1850	177	4566	207	0.8993680116674769	0.9126788357178096	0.9059745347698336	0.0373181530676786	0	0	6800	0	NA	NA	NA	0.0
40	20	10	0.001999	0.3	8e-06	2e-06	0.0	0.0	2/3	0006	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/simulated_data/results/cell_names_dir/cell_names.0006	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0006/indelsieve_median.cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0006/indelsieve_median.loci_info	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0006	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0006/indelsieve_median.ado	1921	258	4833	228	0.8939041414611447	0.8815970628728774	0.8877079482439926	0.0506776664702416	1921	258	4833	228	0.8939041414611447	0.8815970628728774	0.8877079482439926	0.0506776664702416	0	0	7240	0	NA	NA	NA	0.0
40	20	10	0.001999	0.3	8e-06	2e-06	0.0	0.0	2/3	0007	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/simulated_data/results/cell_names_dir/cell_names.0007	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0007/indelsieve_mean.cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0007/indelsieve_mean.loci_info	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0007	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0007/indelsieve_mean.ado	1966	198	4707	209	0.9039080459770116	0.9085027726432532	0.9061995851578704	0.0403669724770642	1966	198	4707	209	0.9039080459770116	0.9085027726432532	0.9061995851578704	0.0403669724770642	0	0	7080	0	NA	NA	NA	0.0
40	20	10	0.001999	0.3	8e-06	2e-06	0.0	0.0	2/3	0008	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/simulated_data/results/cell_names_dir/cell_names.0008	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0008/indelsieve_median.cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0008/indelsieve_median.loci_info	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0008	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0008/indelsieve_median.ado	1833	188	4684	295	0.8613721804511278	0.9069767441860463	0.883586406362979	0.0385878489326765	1833	188	4684	295	0.8613721804511278	0.9069767441860463	0.883586406362979	0.0385878489326765	0	0	7000	0	NA	NA	NA	0.0
40	20	10	0.001999	0.3	8e-06	2e-06	0.0	0.0	2/3	0009	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/simulated_data/results/cell_names_dir/cell_names.0009	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0009/indelsieve_mean.cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0009/indelsieve_mean.loci_info	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0009	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0009/indelsieve_mean.ado	1342	118	3425	155	0.8964595858383434	0.9191780821917808	0.907676699357457	0.0333051086649731	1342	118	3425	155	0.8964595858383434	0.9191780821917808	0.907676699357457	0.0333051086649731	0	0	5040	0	NA	NA	NA	0.0
40	20	10	0.001999	0.3	8e-06	2e-06	0.0	0.0	2/3	0010	indelsieve	candidate_snvs	smc_mudel_sa_stage_1	mt	exc_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/simulated_data/results/cell_names_dir/cell_names.0010	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0010/indelsieve_median.cell_names	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0010/indelsieve_median.loci_info	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0010	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105_cna_2/benchmark_results/indelsieve/from_candidate/variant_calling/mt/exc_cnv/smc_mudel_sa_stage_1/0010/indelsieve_median.ado	1644	191	4258	227	0.8786745056119722	0.8959128065395096	0.887209929843497	0.0429309957293773	1644	191	4258	227	0.8786745056119722	0.8959128065395096	0.887209929843497	0.0429309957293773	0	0	6320	0	NA	NA	NA	0.0
