cell_num	coverage_mean	coverage_variance	mutation_rate	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	eff_seq_err_rate	ado_rate	wild_overdispersion	alternative_overdispersion	zygosity_rate	estimates_type	deletion_rate	insertion_rate	allelic_seq_cov	allelic_seq_cov_raw_var	gamma_shape	population_size	loh_rate
40	5	20	8e-06	0001	sciphi	candidate_snvs	NA	NA	no_cnv	0.0034000816690689	0.211002	8.3446525	2.0484400000000003	0.0286936	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	8e-06	0002	sciphi	candidate_snvs	NA	NA	no_cnv	0.0038792542783079	0.184635	6.1065087	2.22299	0.0179646	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	8e-06	0003	sciphi	candidate_snvs	NA	NA	no_cnv	0.0040094158287407	0.188863	6.3158328	2.10464	0.0149319	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	8e-06	0004	sciphi	candidate_snvs	NA	NA	no_cnv	0.0040188732105438	0.188697	7.0274424	2.14899	0.0238902	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	8e-06	0005	sciphi	candidate_snvs	NA	NA	no_cnv	0.0035100032601427	0.213029	6.8834409	2.15053	0.029259	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	8e-06	0006	sciphi	candidate_snvs	NA	NA	no_cnv	0.0037328435700343	0.188014	6.9223099	2.06318	0.0387981	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	8e-06	0007	sciphi	candidate_snvs	NA	NA	no_cnv	0.0038449788722756	0.1872	3.7869909	2.10487	0.0296669	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	8e-06	0008	sciphi	candidate_snvs	NA	NA	no_cnv	0.0043198186503188	0.191351	5.1897086	2.08753	0.0436908	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	8e-06	0009	sciphi	candidate_snvs	NA	NA	no_cnv	0.0035035622426121	0.218754	5.8980542	2.09631	0.00564607	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	8e-06	0010	sciphi	candidate_snvs	NA	NA	no_cnv	0.0029400801161086	0.167073	8.7943862	2.04125	0.0156128	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	8e-06	0001	sciphin	candidate_snvs	NA	NA	no_cnv	0.0034322288711826	0.201565	8.3731887	2.21414	0.0291856	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	8e-06	0002	sciphin	candidate_snvs	NA	NA	no_cnv	0.0035083462419273	0.1972479999999999	7.9986119	2.25641	0.0343075	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	8e-06	0003	sciphin	candidate_snvs	NA	NA	no_cnv	0.0033529235002544	0.1960619999999999	8.6284104	2.28635	0.0320669	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	8e-06	0004	sciphin	candidate_snvs	NA	NA	no_cnv	0.0030618381380157	0.176597	11.2004941	2.13841	0.0242386	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	8e-06	0005	sciphin	candidate_snvs	NA	NA	no_cnv	0.0032711037318889	0.181886	8.0914279	2.07038	0.024033	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	8e-06	0006	sciphin	candidate_snvs	NA	NA	no_cnv	0.0036876008161719	0.180999	7.4782769	2.06372	0.0357342	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	8e-06	0007	sciphin	candidate_snvs	NA	NA	no_cnv	0.0035360139903574	0.1945599999999999	7.599291200000001	2.18403	0.0269387	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	8e-06	0008	sciphin	candidate_snvs	NA	NA	no_cnv	0.0037984146505008	0.176281	6.0384666000000005	2.09032	0.0377386	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	8e-06	0009	sciphin	candidate_snvs	NA	NA	no_cnv	0.0037229514845143	0.199353	6.5234264	2.0738000000000003	0.0148307	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	8e-06	0010	sciphin	candidate_snvs	NA	NA	no_cnv	0.0028715334702682	0.192677	11.317298	2.29049	0.0292651	NA	NA	NA	NA	NA	NA	NA	NA
40	5	20	8e-06	0001	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.002385134352924	0.0625151304801566	51.41651656760126	1.7018601746922757	NA	median	NA	NA	4.983551426636758	26.242289488109023	11.075858433004028	1.1101803302636644	NA
40	5	20	8e-06	0002	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0024004034639137	0.0539114049969339	51.39389465700473	1.6038251994589974	NA	median	NA	NA	4.931726369837569	24.43661396437972	11.253262446080774	0.9299193646836929	NA
40	5	20	8e-06	0003	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.002344229399681	0.0619095859519209	51.411080584680775	1.7899054188649852	NA	median	NA	NA	5.11067442371293	25.95972467659941	11.562417762962513	1.039924164621881	NA
40	5	20	8e-06	0004	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0023341458807046	0.0683055881159031	51.41912251308207	1.7963597008183387	NA	median	NA	NA	5.22861253758491	27.073622902351264	11.540060922524995	0.741246495098359	NA
40	5	20	8e-06	0005	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0022880949259644	0.0527807090460469	51.40173450819431	1.5796041034169144	NA	median	NA	NA	4.683737105196321	21.66433966147205	11.635111560566214	0.7276869775638217	NA
40	5	20	8e-06	0006	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0023743218213065	0.05224740364911	51.3863699632523	1.5848704027767548	NA	median	NA	NA	5.042892604049317	25.74673818331672	10.02313933348342	1.6564218444087602	NA
40	5	20	8e-06	0007	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0023916414909265	0.0495809879681132	51.424743221739135	1.585971158423548	NA	median	NA	NA	4.430784499359743	19.51950637410456	12.24254123054808	1.03713282397034	NA
