cell_num	coverage_mean	coverage_variance	eff_seq_err_rate	ado_rate	deletion_rate	insertion_rate	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	candidate_sites_file	true_sites_file	num_candidate_mutated_sites	num_background_sites	tp	fp	fn	recall	precision	f1_score	tp_M	fn_M	recall_M	tp_D	fn_D	recall_D	tp_M&D&(~I)	fn_M&D&(~I)	recall_M&D&(~I)
40	20	10	0.001999	0.3	2e-06	0.0	0001	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105/benchmark_results/sciphi/no_cnv/0001/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105/benchmark_results/simulated_data/results/data_type/no_cnv/0001/true_evo_events_sites_names	469	3450.0	469	0	265	0.6389645776566758	1.0	0.7797173732335827	469	168	0.7362637362637363	99	127	0.4380530973451327	99	30	0.7674418604651163
40	20	10	0.001999	0.3	2e-06	0.0	0002	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105/benchmark_results/sciphi/no_cnv/0002/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105/benchmark_results/simulated_data/results/data_type/no_cnv/0002/true_evo_events_sites_names	420	4795.0	420	0	412	0.5048076923076923	1.0	0.670926517571885	420	280	0.6	58	171	0.2532751091703056	58	39	0.5979381443298969
40	20	10	0.001999	0.3	2e-06	0.0	0003	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105/benchmark_results/sciphi/no_cnv/0003/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105/benchmark_results/simulated_data/results/data_type/no_cnv/0003/true_evo_events_sites_names	439	4355.0	439	0	372	0.5413070283600493	1.0	0.7024	439	261	0.6271428571428571	64	156	0.2909090909090909	64	45	0.5871559633027523
40	20	10	0.001999	0.3	2e-06	0.0	0004	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105/benchmark_results/sciphi/no_cnv/0004/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105/benchmark_results/simulated_data/results/data_type/no_cnv/0004/true_evo_events_sites_names	454	3104.0	454	0	207	0.686838124054463	1.0	0.8143497757847533	454	125	0.7841105354058722	95	109	0.4656862745098039	95	27	0.7786885245901639
40	20	10	0.001999	0.3	2e-06	0.0	0005	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105/benchmark_results/sciphi/no_cnv/0005/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105/benchmark_results/simulated_data/results/data_type/no_cnv/0005/true_evo_events_sites_names	501	3711.0	501	0	292	0.6317780580075663	1.0	0.7743431221020093	501	182	0.7335285505124451	91	141	0.3922413793103448	91	31	0.7459016393442623
40	20	10	0.001999	0.3	2e-06	0.0	0006	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105/benchmark_results/sciphi/no_cnv/0006/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105/benchmark_results/simulated_data/results/data_type/no_cnv/0006/true_evo_events_sites_names	544	4334.0	544	0	274	0.6650366748166259	1.0	0.7988252569750367	544	156	0.7771428571428571	88	144	0.3793103448275862	88	26	0.7719298245614035
40	20	10	0.001999	0.3	2e-06	0.0	0007	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105/benchmark_results/sciphi/no_cnv/0007/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105/benchmark_results/simulated_data/results/data_type/no_cnv/0007/true_evo_events_sites_names	511	3483.0	511	0	235	0.6849865951742627	1.0	0.8130469371519491	511	138	0.7873651771956857	98	123	0.4434389140271493	98	26	0.7903225806451613
40	20	10	0.001999	0.3	2e-06	0.0	0008	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105/benchmark_results/sciphi/no_cnv/0008/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105/benchmark_results/simulated_data/results/data_type/no_cnv/0008/true_evo_events_sites_names	477	3925.0	477	0	327	0.5932835820895522	1.0	0.7447306791569087	477	223	0.6814285714285714	75	135	0.3571428571428571	75	31	0.7075471698113207
40	20	10	0.001999	0.3	2e-06	0.0	0009	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105/benchmark_results/sciphi/no_cnv/0009/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105/benchmark_results/simulated_data/results/data_type/no_cnv/0009/true_evo_events_sites_names	381	2536.0	381	0	158	0.7068645640074211	1.0	0.8282608695652174	381	94	0.8021052631578948	90	93	0.4918032786885246	90	29	0.7563025210084033
40	20	10	0.001999	0.3	2e-06	0.0	0010	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105/benchmark_results/sciphi/no_cnv/0010/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_105/benchmark_results/simulated_data/results/data_type/no_cnv/0010/true_evo_events_sites_names	440	4782.0	440	0	380	0.5365853658536586	1.0	0.6984126984126984	440	260	0.6285714285714286	62	158	0.2818181818181818	62	38	0.62
