cell_num	coverage_mean	coverage_variance	mutation_rate	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	eff_seq_err_rate	ado_rate	wild_overdispersion	alternative_overdispersion	zygosity_rate	estimates_type	deletion_rate	insertion_rate	allelic_seq_cov	allelic_seq_cov_raw_var	gamma_shape	population_size	loh_rate
40	20	2	1e-06	0001	sciphi	candidate_snvs	NA	NA	no_cnv	0.0026857246657838	0.257331	26.1963562	2.28262	0.00559623	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0002	sciphi	candidate_snvs	NA	NA	no_cnv	0.002456016028981	0.272999	35.7600272	2.38042	0.00139193	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0003	sciphi	candidate_snvs	NA	NA	no_cnv	0.0026176903642358	0.24041	27.128113	2.14704	0.012603	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0004	sciphi	candidate_snvs	NA	NA	no_cnv	0.0023193532377064	0.287698	39.358386	2.39923	0.000922131	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0005	sciphi	candidate_snvs	NA	NA	no_cnv	0.0027598631060457	0.2517859999999999	23.608055	2.25406	0.00462223	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0006	sciphi	candidate_snvs	NA	NA	no_cnv	0.0027195515537624	0.25943	26.3270979	2.14138	0.00458819	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0007	sciphi	candidate_snvs	NA	NA	no_cnv	0.0025245521071661	0.2668469999999999	28.8301833	2.28362	0.00571324	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0008	sciphi	candidate_snvs	NA	NA	no_cnv	0.0023783230962269	0.2503039999999999	39.0746321	2.19152	0.00194404	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0009	sciphi	candidate_snvs	NA	NA	no_cnv	0.0027125828763883	0.261915	27.0449617	2.43404	0.00170841	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0010	sciphi	candidate_snvs	NA	NA	no_cnv	0.0025160372764322	0.257278	30.8030015	2.17144	0.00406341	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0001	sciphin	candidate_snvs	NA	NA	no_cnv	0.0026904897566225	0.268428	26.0427678	2.26857	0.00334644	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0002	sciphin	candidate_snvs	NA	NA	no_cnv	0.002412503726732	0.289513	36.7765235	2.47187	0.00228813	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0003	sciphin	candidate_snvs	NA	NA	no_cnv	0.0026371337438519	0.26693	26.710439	2.48434	0.00143327	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0004	sciphin	candidate_snvs	NA	NA	no_cnv	0.0023186635307529	0.2943489999999999	40.1421762	2.45913	0.00106419	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0005	sciphin	candidate_snvs	NA	NA	no_cnv	0.0026855770459782	0.267055	24.7814525	2.45112	0.00179246	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0006	sciphin	candidate_snvs	NA	NA	no_cnv	0.0026911139394935	0.2675079999999999	27.6534185	2.3222	0.00380669	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0007	sciphin	candidate_snvs	NA	NA	no_cnv	0.0025650860940477	0.277024	28.1815882	2.51343	0.00366818	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0008	sciphin	candidate_snvs	NA	NA	no_cnv	0.0023606700843285	0.26409	39.390087	2.29795	0.0014928	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0009	sciphin	candidate_snvs	NA	NA	no_cnv	0.0026695842731128	0.2690209999999999	26.8486748	2.4245	4.52477e-05	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0010	sciphin	candidate_snvs	NA	NA	no_cnv	0.0025033882616378	0.283846	32.254445399999994	2.46116	0.00547119	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	1e-06	0001	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0023072002267777	0.1453245035032436	51.33975143272541	2.4750297329537565	NA	median	NA	NA	19.119156714571904	3.04808449439863	15.712198254351048	0.4084277056147822	NA
40	20	2	1e-06	0002	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0023218025371763	0.1467288502525594	51.380924713636375	2.437112260765483	NA	median	NA	NA	22.362197767783723	4.304725425558919	14.665092897688917	0.3588163728077417	NA
40	20	2	1e-06	0003	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.00229900000407	0.1430572973545837	51.34683154680816	2.3742015752597303	NA	median	NA	NA	18.461719006914688	3.0821749376835714	12.569196946592662	0.5471112274090164	NA
40	20	2	1e-06	0004	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0022943007654058	0.1508234142630433	51.41195415953728	2.465097115650052	NA	median	NA	NA	19.51173378898421	2.939789692311138	16.27169328585553	0.3375837699164016	NA
40	20	2	1e-06	0005	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0022844484482451	0.1437280048452736	51.33470894348516	2.4763543593886297	NA	median	NA	NA	18.16657284793219	2.746007981530304	14.721593708693808	0.3502553495942617	NA
40	20	2	1e-06	0006	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0023259897127959	0.1400987078749296	51.33589941760873	2.341632474773473	NA	median	NA	NA	19.632576244047844	3.5304472779826988	13.559902447518386	0.4730963290531498	NA
40	20	2	1e-06	0007	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0023134796541349	0.1434078397260875	51.34594096856026	2.491380200450824	NA	mode	NA	NA	18.511147895840747	2.9082834868337195	16.639830195874598	0.3802728906780344	NA
40	20	2	1e-06	0008	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0023086552952744	0.1430635064222228	51.42682968734138	2.445829187634034	NA	median	NA	NA	18.272676525220227	2.806506812496877	13.891713749303884	0.2683814381341756	NA
40	20	2	1e-06	0009	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.0023457015945194	0.1457270650305855	51.350711924452014	2.5651662387309817	NA	median	NA	NA	19.70821466023509	2.970348835699497	15.7183057471814	0.3414615604010557	NA
40	20	2	1e-06	0010	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	0.002311914621872	0.1480199032738027	51.370562162274254	2.412393555093257	NA	median	NA	NA	20.01107582282974	3.58354017128798	14.850303294901048	0.3596838114773435	NA
40	20	2	1e-06	0001	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	0.0023080346164812	0.2970413468915545	51.34213479561976	2.5044599703238117	NA	median	NA	NA	19.178846682302897	2.98244853216979	15.811520793552846	0.404611170858211	NA
