cell_num	coverage_mean	coverage_variance	eff_seq_err_rate	ado_rate	deletion_rate	insertion_rate	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	candidate_sites_file	true_sites_file	num_candidate_mutated_sites	num_background_sites	tp	fp	fn	recall	precision	f1_score	tp_M	fn_M	recall_M	tp_D	fn_D	recall_D	tp_M&D&(~I)	fn_M&D&(~I)	recall_M&D&(~I)
40	20	10	0.001999	0.3	2.5e-07	0.0	0001	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_104/benchmark_results/sciphi/no_cnv/0001/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_104/benchmark_results/simulated_data/results/data_type/no_cnv/0001/true_evo_events_sites_names	714	9286.0	714	0	753	0.4867075664621677	1.0	0.6547455295735901	714	466	0.6050847457627119	13	301	0.0414012738853503	13	14	0.4814814814814814
40	20	10	0.001999	0.3	2.5e-07	0.0	0002	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_104/benchmark_results/sciphi/no_cnv/0002/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_104/benchmark_results/simulated_data/results/data_type/no_cnv/0002/true_evo_events_sites_names	604	9395.0	604	0	551	0.5229437229437229	1.0	0.686753837407618	604	323	0.651564185544768	13	234	0.0526315789473684	13	6	0.6842105263157895
40	20	10	0.001999	0.3	2.5e-07	0.0	0003	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_104/benchmark_results/sciphi/no_cnv/0003/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_104/benchmark_results/simulated_data/results/data_type/no_cnv/0003/true_evo_events_sites_names	543	9457.0	543	0	514	0.5137180700094608	1.0	0.67875	543	329	0.6227064220183486	7	197	0.034313725490196	7	12	0.3684210526315789
40	20	10	0.001999	0.3	2.5e-07	0.0	0004	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_104/benchmark_results/sciphi/no_cnv/0004/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_104/benchmark_results/simulated_data/results/data_type/no_cnv/0004/true_evo_events_sites_names	498	9501.0	498	0	700	0.4156928213689482	1.0	0.5872641509433962	498	435	0.5337620578778135	11	271	0.0390070921985815	11	6	0.6470588235294118
40	20	10	0.001999	0.3	2.5e-07	0.0	0005	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_104/benchmark_results/sciphi/no_cnv/0005/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_104/benchmark_results/simulated_data/results/data_type/no_cnv/0005/true_evo_events_sites_names	568	9432.0	568	0	745	0.4325971058644326	1.0	0.6039340776182881	568	478	0.5430210325047801	8	278	0.0279720279720279	8	11	0.4210526315789473
40	20	10	0.001999	0.3	2.5e-07	0.0	0006	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_104/benchmark_results/sciphi/no_cnv/0006/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_104/benchmark_results/simulated_data/results/data_type/no_cnv/0006/true_evo_events_sites_names	436	9564.0	436	0	415	0.5123384253819037	1.0	0.6775446775446775	436	248	0.6374269005847953	10	172	0.0549450549450549	10	5	0.6666666666666666
40	20	10	0.001999	0.3	2.5e-07	0.0	0007	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_104/benchmark_results/sciphi/no_cnv/0007/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_104/benchmark_results/simulated_data/results/data_type/no_cnv/0007/true_evo_events_sites_names	863	9137.0	863	0	662	0.5659016393442623	1.0	0.7227805695142379	863	379	0.6948470209339774	23	293	0.0727848101265822	23	10	0.696969696969697
40	20	10	0.001999	0.3	2.5e-07	0.0	0008	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_104/benchmark_results/sciphi/no_cnv/0008/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_104/benchmark_results/simulated_data/results/data_type/no_cnv/0008/true_evo_events_sites_names	598	9402.0	598	0	744	0.4456035767511177	1.0	0.6164948453608248	598	494	0.5476190476190477	13	260	0.0476190476190476	13	10	0.5652173913043478
40	20	10	0.001999	0.3	2.5e-07	0.0	0009	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_104/benchmark_results/sciphi/no_cnv/0009/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_104/benchmark_results/simulated_data/results/data_type/no_cnv/0009/true_evo_events_sites_names	472	9526.0	472	0	555	0.4595910418695229	1.0	0.6297531687791861	472	366	0.5632458233890215	15	195	0.0714285714285714	15	6	0.7142857142857143
40	20	10	0.001999	0.3	2.5e-07	0.0	0010	sciphi	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_104/benchmark_results/sciphi/no_cnv/0010/sciphi/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_sa_104/benchmark_results/simulated_data/results/data_type/no_cnv/0010/true_evo_events_sites_names	502	9498.0	502	0	618	0.4482142857142857	1.0	0.6189889025893958	502	373	0.5737142857142857	11	257	0.0410447761194029	11	12	0.4782608695652174
